State,LGA,Ward,PU-Code,PU-Name,APC,PDP,LP,NNPP,Latitude,Longitude,Outlier_Score,Local_Moran_Significant,Getis_Ord_Significant,Isolation_Forest_Outlier
Osun,AYEDAADE,BALOGUN,29-03-01-001,"ILE ASORO, OPP. CUSTOMARY COURT, GBONGAN",169,131,6,0,7.4762865,4.3513749,1,True,True,False
Osun,AYEDAADE,BALOGUN,29-03-01-002,"OLUFI MEMORIAL PRY. SCHOL, OPP. S.S.S. OFFICE, GBONGAN",192,117,3,0,7.4801894,4.346061,1,True,True,False
Osun,AYEDAADE,BALOGUN,29-03-01-004,"ST. PATRICK'S GRAMMAR SCHOOL, II ADENUGA AREA, GBONGAN",168,200,5,0,7.4762865,4.3513749,1,False,False,True
Osun,AYEDAADE,OTUN BALOGUN,29-03-02-004,"ILE OLOJIN ILE OLOJIN AREA, GBONGAN",163,138,9,0,7.4762865,4.3513749,1,True,True,False
Osun,AYEDAADE,OLUFI,29-03-03-006,"ILE AKANTI / OJUDE ASEDA, AKANTI COMP. GBONGAN",170,149,4,0,7.4801894,4.346061,1,True,True,False
Osun,AYEDAADE,OTUN-OLUFI,29-03-04-008,"E.D.C. SCHOOL, ARAROMI, ADENUGA AREA, GBONGAN",206,132,5,1,7.4764933,4.3489667,1,True,True,False
Osun,AYEDAADE,OTUN-OLUFI,29-03-04-011,"ABEKOKO, ABEKOKO AREA, GBONGAN",213,130,3,0,7.4762865,4.3513749,1,True,True,False
Osun,AYEDIRE,OKE-OSUN,29-04-04-009,OLORUNDA MARKET,17,14,0,0,7.5581613,4.264103,1,False,False,True
Osun,AYEDIRE,OKE-OSUN,29-04-04-011,AJEBANDELE VILLAGE,28,10,0,0,7.5581613,4.264103,1,False,False,True
Osun,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-006,12 BISIKU LANE,49,122,0,0,7.7415137,4.4299391,1,True,True,False
Osun,BORIPE,OJA - OBA,29-06-02-003,BAPTIST PRY SCHOOL IRAGBIJI,195,76,3,0,7.9019887,4.6908081,1,True,True,False
Osun,BORIPE,OJA - OBA,29-06-02-005,TINUBU FAGBEMI IRAGBIJI,254,70,0,0,7.9037937,4.6896095,1,False,False,True
Osun,BORIPE,OJA - OBA,29-06-02-006,OSOLO HALL IRAGBIJI,257,106,2,0,7.9056559,4.6872779,1,False,False,True
Osun,BORIPE,COLLEGE/EGBADA ROAD,29-06-03-001,"METHODIST PRYMARY SCHOOL, IRAGBIJI",256,71,0,0,7.8997852,4.6991428,1,False,False,True
Osun,BORIPE,COLLEGE/EGBADA ROAD,29-06-03-003,ARAROMI,223,67,0,0,7.8358911,4.6347041,1,True,True,False
Osun,BORIPE,COLLEGE/EGBADA ROAD,29-06-03-005,EGBEDA VILLAGE II,211,14,1,0,7.7984057,4.6534303,1,False,False,True
Osun,BORIPE,COLLEGE/EGBADA ROAD,29-06-03-006,AYEKALE VILLAGE,222,29,0,0,7.8412435,4.6638764,1,False,False,True
Osun,BORIPE,ISALE-OYO,29-06-04-002,PRY. HEALTH CENTRE,252,86,1,0,7.8543365,4.6837934,1,False,False,True
Osun,BORIPE,ISALE-OYO,29-06-04-003,K  & S PRY. SCHOOL,247,70,1,0,7.8543365,4.6837934,1,False,False,True
Osun,BORIPE,ISALE-OYO,29-06-04-005,ALADE MARKET,276,92,0,0,7.8543365,4.6837934,1,False,False,True
Osun,BORIPE,AGBA,29-06-05-005,METHODIST PRY SCHOOL AAGBA,127,146,5,0,7.8167271,4.7355948,1,True,True,False
Osun,BORIPE,ADA I,29-06-07-003,"PEOPLE'S BANK, ADA",135,153,4,0,7.9062185,4.7154665,1,True,True,False
Osun,BORIPE,ADA I,29-06-07-005,"OJOMU COMPOUND, ADA",109,115,1,2,7.9062185,4.7154665,1,True,True,False
Osun,BORIPE,ADA I,29-06-07-006,"OLUODE COMPOUND, ADA",149,148,1,0,7.9062185,4.7154665,1,True,True,False
Osun,BORIPE,OKE ESA/OKE OGI,29-06-10-003,"N.U.D. PRY. SCHOOL, IREE",49,67,6,0,7.8998575,4.6926794,1,True,True,False
Osun,BORIPE,OKE ESA/OKE OGI,29-06-10-005,"BAALE ITAKE, IREE",0,0,0,0,7.935237,4.7303397,1,False,False,True
Osun,BORIPE,OKE AREE,29-06-11-001,"POLY. STAFF. SCHOOL, IREE",8,2,120,0,7.9420115,4.7316332,1,False,False,True
Osun,EDE NORTH,ABOGUNDE/SAGBA,29-07-02-004,"C.A.C. PRY. SCHOOL, TALAFIA",68,168,7,0,7.7362614,4.4254837,1,True,True,False
Osun,BORIPE,OJA - OBA,29-06-02-004,JAGUN HALL IRAGBIJI,270,75,0,0,7.903845,4.6869235,1,False,False,True
Osun,BORIPE,OJA - OBA,29-06-02-002,TOWN HALL IRAGBIJI,252,57,2,0,7.8985971,4.7015076,1,False,False,True
Osun,AYEDIRE,ILEOGBO  I,29-04-05-001,IDI ORE MARKET,239,101,0,0,7.6314425,4.2358987,1,False,False,True
Osun,BORIPE,OJA - OBA,29-06-02-001,ARUGBA OJOMU SQUARE IRAGBIJI,239,28,0,0,7.9037937,4.6896095,1,False,False,True
Osun,AYEDIRE,ILEOGBO  I,29-04-05-002,"LUTHER KING'S COLLEGE, ILEOGBO",231,147,26,0,7.6274092,4.2389295,1,False,False,True
Osun,AYEDIRE,ILEOGBO  I,29-04-05-004,"N.U. D. SCHOOL, ILEOGBO I",158,65,6,0,7.6314425,4.2358987,1,True,False,False
Osun,AYEDIRE,ILEOGBO  III,29-04-07-002,IDI-OGUN OPEN SPACE,133,229,0,0,7.6069732,4.248717,1,True,True,False
Osun,AYEDIRE,ILEOGBO  III,29-04-07-003,"COMPREHENSIVE HEALTH CENTRE, ILEOGBO",200,164,1,0,7.6174921,4.2671149,1,True,True,False
Osun,AYEDIRE,ILEOGBO  III,29-04-07-004,AGE'S COMPD. ILEOGBO,173,169,6,0,7.6174921,4.2671149,1,True,True,False
Osun,AYEDIRE,ILEOGBO  IV,29-04-08-002,"AFRICAN CHURCH AREA, OPEN SPACE",145,221,2,0,7.6312421,4.2564094,1,True,True,False
Osun,AYEDIRE,ILEOGBO  IV,29-04-08-003,GBOGBO OPEN SPACE,149,208,1,0,7.6312421,4.2564094,1,True,True,False
Osun,AYEDIRE,KUTA  II,29-04-10-004,"C.M.S SCHOOL, ILORO",101,151,0,0,7.6228495,4.2846246,1,True,True,False
Osun,AYEDIRE,KUTA  II,29-04-10-005,ODE OOSA OPEN SPACE,182,125,0,0,7.6228495,4.2846246,1,True,True,False
Osun,BOLUWADURO,GBELERU OBAALA II,29-05-05-001,ESILE RECREATION HALL I,88,83,2,0,7.8828099,4.8054142,1,True,True,False
Osun,BOLUWADURO,GBELERU OBAALA II,29-05-05-005,ARAGBA VILLAGE,26,12,0,0,7.8828099,4.8054142,1,False,False,True
Osun,BOLUWADURO,GBELERU OBAALA II,29-05-05-006,KAJOLA/OGUNDEJI VILLAGE,67,58,0,0,7.8828099,4.8054142,1,False,True,False
Osun,BOLUWADURO,GBELERU OBAALA II,29-05-05-008,BUDO KIRIJI VILLAGE,72,56,0,0,7.8828099,4.8054142,1,False,True,False
Osun,BOLUWADURO,OKE-IRUN,29-05-08-003,COMMUNITY PRIMARY SCHOOL,65,94,3,0,7.9262356,4.8054142,1,True,True,False
Osun,BOLUWADURO,OKE-IRUN,29-05-08-004,AJEBANDELE VILLAGE,47,23,0,0,7.9262356,4.8054142,1,False,False,True
Osun,BORIPE,OLOTI IRAGBIJI,29-06-01-005,OKE - AGBO,245,68,1,0,7.9050865,4.6842259,1,False,False,True
Osun,BORIPE,OLOTI IRAGBIJI,29-06-01-006,AROMADU I,252,117,1,0,7.9166669,4.6915484,1,False,False,True
Osun,EJIGBO,ELEJIGBO 'B'/OSOLO,29-10-02-014,MOYOFADE COM. BANK,1,80,12,2,7.8954066,4.3138352,1,False,False,True
Osun,EGBEDORE,IWOYE/IDOO/ORIGO,29-09-07-002,IDOO VILLAGE,152,162,6,0,7.7210987,4.372894,1,True,True,False
Osun,EJIGBO,ELEJIGBO 'D'/EJEMU,29-10-04-003,MAGISTRATE COURT,164,75,1,1,7.5128574,4.372894,1,True,True,False
Osun,IFE EAST,MOORE,29-13-01-010,"OPA  AREA, ILESHA ROAD",201,117,83,0,7.4961974,4.5684936,1,False,False,True
Osun,IFEDAYO,CO-OPERATIVE,29-12-08-001,OKE ALAFA BUS STOP I,72,79,6,0,8.0340506,5.0488098,1,True,True,False
Osun,IFEDAYO,AKESIN,29-12-09-004,ORA R. C. M. PRY. SCHOOL II,33,84,2,0,8.0316388,5.0498058,1,True,True,False
Osun,IFEDAYO,AKESIN,29-12-09-005,ORA R. C. M.  PRY. SCHOOL III,45,78,2,0,8.0316388,5.0498058,1,True,True,False
Osun,IFEDAYO,TEMIDIRE,29-12-10-003,"COMM. PRY. SCHOOL, I TEMIDIRE",17,29,0,0,7.9915283,5.0260479,1,False,False,True
Osun,IFE EAST,MOORE,29-13-01-003,"ST. GABRIEL PRY. SCHOOL, I MOORE",117,81,23,3,7.4357606,4.6243751,1,True,True,False
Osun,IFE EAST,MOORE,29-13-01-004,ST. GABRIEL PRY. SCHOOL II MOORE,126,86,27,0,7.4357606,4.6243751,1,True,True,False
Osun,IFE EAST,MOORE,29-13-01-007,"C. A. C. PRY. SHOOL, OBALURU VILLAGE",61,49,1,0,7.4357606,4.6243751,1,True,True,False
Osun,IFE EAST,MOORE,29-13-01-008,"ABA OMPETU, OMPETU VILLAGE",39,23,1,0,7.4357606,4.6243751,1,True,True,False
Osun,IFE EAST,ILODE  I,29-13-02-006,"AKODI AJAMOPO, AJAMOPO",149,95,8,0,7.4818201,4.5598254,1,True,True,False
Osun,IFEDAYO,ASAONI,29-12-07-004,OKE YARD ORA II,21,16,2,0,8.0360335,5.0533632,1,False,False,True
Osun,IFE EAST,ILODE  II,29-13-03-006,"OONI GIRLS' HIGH SCHOOL, OKE-OGBO",182,146,45,3,7.470501,4.5749393,1,False,False,True
Osun,IFE EAST,OKEREWE  I,29-13-04-001,"ST. PHILIPS PRY. SCHOOL I, AYETORO",101,81,23,0,7.4747327,4.5620034,1,True,True,False
Osun,IFE EAST,OKEREWE  I,29-13-04-005,"A.U.D GRAMMAR SCHOOL, ILORO",0,0,0,0,7.4676177,4.566537,1,False,False,True
Osun,IFE EAST,OKEREWE  I,29-13-04-008,"AKODI JAARAN, OKE-SODA",118,60,5,0,7.4415278,4.5882392,1,False,True,False
Osun,IFE EAST,OKEREWE  II,29-13-05-009,"P.S.P. PRY. SCHOOL, EDENA STREET",0,0,0,0,7.4802556,4.5605083,1,False,False,True
Osun,IFE EAST,OKEREWE  III,29-13-06-005,"AGIDI ARUBIDI, OKE AYETORO JUNCTION",144,69,8,2,7.4747327,4.5620034,1,False,True,False
Osun,IFE EAST,OKEREWE  III,29-13-06-008,"IFELODUN COMM. PRY. SCHOOL, ONDO ROAD",180,155,42,0,7.4567293,4.5564025,1,False,False,True
Osun,IFE EAST,YEKEMI,29-13-07-006,"IYAN FOWOROGI PRY. SCHOL, IYAN FOWOROGI",171,63,25,3,7.473912,4.5393846,1,True,True,False
Osun,IFEDAYO,ASAONI,29-12-07-007,MATERNITY CENTRE ORA,57,82,2,0,8.0360335,5.0533632,1,True,True,False
Osun,IFEDAYO,AWORO/OKE-ILA RURAL,29-12-06-007,ENSINKIN VILLAGE,15,35,0,0,7.9890943,5.0026454,1,False,False,True
Osun,IFE CENTRAL,AKARABATA,29-11-10-003,AKARABATA LINE  III,89,83,9,0,7.48648,4.5456814,1,True,True,False
Osun,IFE CENTRAL,MOORE OJAJA,29-11-11-002,AGBEDEGBEDE STREET,102,26,0,0,7.5174356,4.5114744,1,True,True,False
Osun,IFE CENTRAL,AKARABATA,29-11-10-005,URBAN DAY GRAMMAR SCHOOL,44,30,17,0,7.4881889,4.5323517,1,True,True,False
Osun,IFE CENTRAL,AKARABATA,29-11-10-006,LOCAL GOVT. MINI MARKET,64,34,8,0,7.48648,4.5456814,1,True,True,False
Osun,EJIGBO,ELEJIGBO/AYEGBOGBO,29-10-05-002,"C.A.C.PRY. SCHOOL, 1",228,94,7,0,7.8964509,4.2974547,1,False,False,True
Osun,IFE CENTRAL,AKARABATA,29-11-10-008,FRONTAGE OF ISAWUMI,67,71,13,0,7.48648,4.5456814,1,True,True,False
Osun,IFE CENTRAL,AKARABATA,29-11-10-009,FRONTAGE OF LENARDS,53,41,12,1,7.48648,4.5456814,1,True,True,False
Osun,IFE CENTRAL,AKARABATA,29-11-10-010,FRONTAGE OF LITTLE BY LITTLE,56,54,4,0,7.48648,4.5456814,1,True,True,False
Osun,IFE CENTRAL,AKARABATA,29-11-10-011,FRONTAGE OF WATER CORPORATION,52,21,8,0,7.4879839,4.5364979,1,True,True,False
Osun,IFE CENTRAL,AKARABATA,29-11-10-012,S.D.A. PRY. SCHOOL,79,55,11,0,7.4884124,4.5414318,1,True,True,False
Osun,IFE CENTRAL,MOORE OJAJA,29-11-11-006,AFTER POLICE STATION,127,63,12,0,7.5174356,4.5114744,1,True,True,False
Osun,IFEDAYO,AWORO/OKE-ILA RURAL,29-12-06-004,EJIFUNMI MARKET CENTRE,0,0,0,0,7.9965995,5.005103,1,False,False,True
Osun,IFE CENTRAL,MOORE OJAJA,29-11-11-007,"OPP. PAPA OWOYOMI, OJAJA LINE I",104,75,7,0,7.5174356,4.5114744,1,True,True,False
Osun,IFE CENTRAL,MOORE OJAJA,29-11-11-008,FAJUYI ROAD,121,91,23,0,7.4925658,4.5577092,1,True,True,False
Osun,IFE CENTRAL,MOORE OJAJA,29-11-11-012,IFE CITY AREA II,135,67,25,0,7.5174356,4.5114744,1,True,True,False
Osun,IFE CENTRAL,MOORE OJAJA,29-11-11-013,OPA AREA,154,56,49,0,7.5174356,4.5114744,1,True,True,False
Osun,IFE CENTRAL,MOORE OJAJA,29-11-11-014,ALAKOWE,42,37,12,0,7.5174356,4.5114744,1,True,True,False
Osun,IFE CENTRAL,MOORE OJAJA,29-11-11-015,ERE-OLA,144,54,42,0,7.5174356,4.5114744,1,True,True,False
Osun,IFE CENTRAL,MOORE OJAJA,29-11-11-019,MOORE,77,21,19,0,7.5174356,4.5114744,1,True,True,False
Osun,IFEDAYO,OYI,29-12-01-003,"ST. STEPHEN SCHOOL, ARAROMI",192,220,2,0,7.9354009,4.9506747,1,False,False,True
Osun,IFE EAST,MODAKEKE I,29-13-08-005,"COMM. GRAMMAR SCHOOL, TORO ROAD",234,72,26,2,7.4554641,4.5443923,1,False,False,True
Osun,IFE EAST,MODAKEKE I,29-13-08-006,"BOOSA MARKET, BOOSA MARKET",195,64,3,0,7.4678,4.5527,1,False,False,True
Osun,IFE EAST,MODAKEKE I,29-13-08-008,"ST. STEPHEN 'C' PRY. SCHOOL, ADEOWO",252,81,23,2,7.4554641,4.5443923,1,False,False,True
Osun,IFE NORTH,OYERE - II,29-15-10-004,APAMU IBADAN,57,58,0,0,7.2669377,4.3855847,1,True,True,False
Osun,IFELODUN,"STATION ROAD, IKIRUN",29-14-06-008,AJELE'S COMPOUND/AJELE,141,149,3,1,7.9172423,4.6398693,1,True,True,False
Osun,ATAKUMOSA EAST,IGANGAN,29-01-02-003,"APOSTOLIC PRY. SCHOOL, OKO-AGO",3,0,199,0,7.3993236,4.7366953,1,False,False,True
Osun,IFELODUN,OKEBA IKIRUN,29-14-07-008,ADEJI/IGBO-ILE I,215,143,0,0,7.938852,4.6502012,1,True,True,False
Osun,IFELODUN,OLONDE IKIRUN,29-14-08-001,"IRAGBIJI RD., IKIRUN/HOLY MICHAEL PRY. SCH I",0,0,0,0,7.9154972,4.6747473,1,False,False,True
Osun,IFE NORTH,EDUNABON  I,29-15-02-008,ABOJO VILLAGE,22,56,0,0,7.5829793,4.4851265,1,True,True,False
Osun,IFE NORTH,EDUNABON  I,29-15-02-010,"C.A.C SCHOOL, EDUNABON  II",1,2,60,1,7.5254046,4.4556387,1,False,False,True
Osun,IFE NORTH,EDUNABON  II,29-15-03-006,EJEMU VILLAGE,36,69,0,0,7.5128574,4.372894,1,True,True,False
Osun,IFE NORTH,YAKOYO,29-15-05-005,"ST. JOHN'S SCHOOL, AYEDAADE",80,96,9,1,7.2022656,4.2743628,1,False,True,False
Osun,IFE NORTH,OYERE - II,29-15-10-005,"L.A. SCHOOL, ATOWO",63,90,1,0,7.2627943,4.4487619,1,True,True,False
Osun,IFE EAST,MODAKEKE  II,29-13-09-001,AKEREDOLU AREA ILE EPO,160,64,8,1,7.471757,4.5340805,1,True,True,False
Osun,IFE SOUTH,IKIJA  II,29-16-03-007,"COMMUNITY HIGH SCHOOL, ONIPEREGUN",74,68,0,0,7.2357189,4.70189,1,True,True,False
Osun,IFE SOUTH,IKIJA  II,29-16-03-008,OMINLA VILLAGE,53,52,1,0,7.2357189,4.70189,1,True,True,False
Osun,IFE SOUTH,OKE OWENA,29-16-06-001,ALABAMETA PRY. SCHOOL,106,122,4,1,7.1483808,4.5236495,1,False,True,False
Osun,IFE SOUTH,OSI,29-16-08-001,"ST. MATHEW PRY. SCHOL, OSI-OKERO",75,35,1,0,7.253574,4.5315029,1,True,True,False
Osun,IFE SOUTH,OSI,29-16-08-003,ANDU MATERNITY ANDU,56,16,1,0,7.253574,4.5315029,1,True,True,False
Osun,IFE SOUTH,OSI,29-16-08-005,"ABA JOSHUA PRY. SCHOOL, ABA JOSHUA I",76,70,1,0,7.253574,4.5315029,1,True,True,False
Osun,IFE SOUTH,OSI,29-16-08-010,"ALUTI ERIN PRY. SCHOOL, ALUTI ERIN",136,59,0,0,7.2106712,4.5255711,1,True,True,False
Osun,IFE SOUTH,OSI,29-16-08-011,ABA ADEMAKINWA,40,63,2,2,7.253574,4.5315029,1,True,True,False
Osun,IFELODUN,"STATION ROAD, IKIRUN",29-14-06-004,OJUDE ARO/OJUDE ARO,109,109,1,0,7.9172423,4.6398693,1,True,True,False
Osun,IFELODUN,"STATION ROAD, IKIRUN",29-14-06-003,POST OFFICE PREMISES/POST OFFICE,140,133,1,2,7.9172423,4.6398693,1,True,True,False
Osun,IFELODUN,"STATION ROAD, IKIRUN",29-14-06-002,NIFAAJI HOTEL/ NIFAAJI,135,149,1,0,7.9172423,4.6398693,1,True,True,False
Osun,IFELODUN,IKIRUN RURAL,29-14-05-001,"DAGBOLU/L.A. SCHOOL, DAGBOLU I",0,0,0,0,7.9101875,4.6859844,1,False,False,True
Osun,IFE EAST,MODAKEKE  II,29-13-09-002,AKODI ONILE ARAN ,119,92,0,0,7.471757,4.5340805,1,True,True,False
Osun,IFE EAST,MODAKEKE  II,29-13-09-003,ST. STEPHEN 'B' FAMIA ROAD,136,34,11,0,7.4780488,4.546237,1,True,True,False
Osun,IFE EAST,MODAKEKE  II,29-13-09-006,"OLORUNSOGO, OLORUNSOGO AREA",138,30,16,0,7.4767532,4.5423177,1,True,True,False
Osun,IFE EAST,MODAKEKE  II,29-13-09-008,"BAPTIST PRY. SCHOOL, ITAMERIN",136,68,3,2,7.471757,4.5340805,1,True,True,False
Osun,IFE EAST,MODAKEKE  III,29-13-10-003,"AKODI IJEDU  II, IJEDU AREA",154,45,6,0,7.4853287,4.526348,1,True,True,False
Osun,IFE EAST,MODAKEKE  III,29-13-10-005,"COMM. PRY SCHOOL, OKE-OLA  I",140,65,16,0,7.4858886,4.5328367,1,True,True,False
Osun,IFE EAST,MODAKEKE  III,29-13-10-006,AKODI BADA AKARABATA,119,83,19,0,7.48648,4.5456814,1,True,True,False
Osun,IFE EAST,MODAKEKE  III,29-13-10-007,"APOSTOLIC PRY. SCHOOL, JAGUNADADO",98,74,2,1,7.4808307,4.5448667,1,True,True,False
Osun,IFELODUN,OWODE IKIRUN,29-14-03-002,SCHOOL PREMISES/CAC PRY. SCHOOL I,142,176,4,0,7.9058341,4.6644713,1,True,True,False
Osun,IFELODUN,OWODE IKIRUN,29-14-03-003,SCHOOL PREMISES/CAC PRY. SCHOOL II,128,188,4,0,7.9058341,4.6644713,1,True,True,False
Osun,IFELODUN,OWODE IKIRUN,29-14-03-004,SCHOOL PREMISES/N.U.D. PRY. SCHOOL I,129,135,4,0,7.918145,4.664487,1,True,True,False
Osun,IFELODUN,OWODE IKIRUN,29-14-03-007,ANLAMOLE SQUARE/AGBALEKE,137,176,0,0,7.897924,4.6682867,1,True,True,False
Osun,IFELODUN,OWODE IKIRUN,29-14-03-009,EYINLOKO COMPOUND/ EYINLOMO/ FEKETE/ EBIPOLOGBA,113,129,0,0,7.897924,4.6682867,1,True,True,False
Osun,IFELODUN,ISALE/OKE AFO,29-14-04-001,"OKE AFO/METHODIST PRY. SCHOOL, IKIRUN",93,156,0,0,7.8987716,4.6662335,1,True,True,False
Osun,IFELODUN,ISALE/OKE AFO,29-14-04-006,ADEYEMI MARKET/ADEYEMI MARKET SQUARE,125,113,3,0,7.908897,4.6579514,1,True,True,False
Osun,IFELODUN,ISALE/OKE AFO,29-14-04-007,ELEMO SQUARE/ ELEMO SQUARE,139,114,1,0,7.908897,4.6579514,1,True,True,False
Osun,IFELODUN,ISALE/OKE AFO,29-14-04-008,AREFONTA AREA/AREFONTA,100,180,0,0,7.908897,4.6579514,1,True,True,False
Osun,IFE CENTRAL,AKARABATA,29-11-10-004,FRONTAGE OF L.I.E.'S OFFICE,96,48,3,0,7.48648,4.5456814,1,True,True,False
Osun,IFE CENTRAL,AKARABATA,29-11-10-007,ORANMIYAN SHOPPING COMPLEX,86,56,14,0,7.4873433,4.5465479,1,True,True,False
Osun,IFE CENTRAL,AKARABATA,29-11-10-002,AKARABATA LINE  II,80,47,17,1,7.48648,4.5456814,1,True,True,False
Osun,IFE CENTRAL,ILARE IV,29-11-04-015,OPEN SPACE OLUMOGBE II,87,46,6,1,7.4897408,4.55664,1,True,True,False
Osun,IFE CENTRAL,ILARE II,29-11-02-005,OPEN SPACE IREBAMI LINE I,49,51,8,0,7.5554803,4.5315029,1,True,True,False
Osun,IFE CENTRAL,ILARE II,29-11-02-007,OPEN SPACE IREBAMI LINE I,70,49,11,0,7.5554803,4.5315029,1,True,True,False
Osun,IFE CENTRAL,ILARE II,29-11-02-012,OPEN SPACE IBUKUNOLU LINE  I,110,61,16,1,7.5554803,4.5315029,1,True,True,False
Osun,IFE CENTRAL,ILARE II,29-11-02-013,OPEN SPACE IBUKUNOLU LINE  I,89,45,20,3,7.5554803,4.5315029,1,True,True,False
Osun,IFE CENTRAL,ILARE II,29-11-02-014,OPEN SPACE IBUKUNOLU LINE  I,74,26,6,0,7.5554803,4.5315029,1,True,True,False
Osun,IFE CENTRAL,ILARE IV,29-11-04-009,AKODI AYEDUN,102,37,1,0,7.4897408,4.55664,1,True,True,False
Osun,IFE CENTRAL,ILARE IV,29-11-04-011,AKODI ADEJOKUN,76,34,4,1,7.4897408,4.55664,1,True,True,False
Osun,IFE CENTRAL,ILARE IV,29-11-04-014,OPEN SPACE OLUMOGBE I,96,48,3,0,7.4897408,4.55664,1,True,True,False
Osun,IFE CENTRAL,ILARE IV,29-11-04-016,OPEN SPACE OLUMOGBE II,70,43,9,0,7.4897408,4.55664,1,True,True,False
Osun,IFE CENTRAL,IREMO II (ELEYELE),29-11-06-001,OPEN SPACE MAYFAIR JUNCTION,68,27,42,0,7.4910797,4.5342582,1,True,True,False
Osun,IFE CENTRAL,ILARE IV,29-11-04-017,OPEN SPACE OLUMOGBE II,86,22,4,0,7.4897408,4.55664,1,True,True,False
Osun,IFE CENTRAL,IREMO/AJEBANDELE,29-11-05-001,NEW GARAGE (OPEN SPACE MOTOR PARK),106,65,28,4,7.5554803,4.5315029,1,True,True,False
Osun,IFE CENTRAL,IREMO/AJEBANDELE,29-11-05-002,NEW GARAGE (OPEN SPACE MOTOR PARK),57,24,53,0,7.5554803,4.5315029,1,True,True,False
Osun,IFE CENTRAL,IREMO/AJEBANDELE,29-11-05-003,NEW GARAGE (OPEN SPACE MOTOR PARK),70,55,27,1,7.5554803,4.5315029,1,True,True,False
Osun,IFE CENTRAL,IREMO/AJEBANDELE,29-11-05-006,"O.A.U. QUARTERS, 1ST BUS STOP",80,10,60,0,7.5195943,4.5323669,1,True,True,False
Osun,IFE CENTRAL,IREMO/AJEBANDELE,29-11-05-007,"O.A.U. QUARTERS, 2ND BUS STOP",81,16,78,0,7.5195943,4.5323669,1,True,True,False
Osun,IFE CENTRAL,IREMO/AJEBANDELE,29-11-05-009,OBAGBILE (O.A.U FARM),62,5,53,0,7.5174314,4.5227636,1,True,True,False
Osun,IFE CENTRAL,IREMO/AJEBANDELE,29-11-05-011,"L.A. PRY. SCHOOL, ELEFON",105,47,1,0,7.4959017,4.4997979,1,False,True,False
Osun,IFE CENTRAL,ILARE II,29-11-02-004,OPEN SPACE IREBAMI LINE I,78,25,14,0,7.5554803,4.5315029,1,True,True,False
Osun,IFE CENTRAL,ILARE I,29-11-01-016,OPEN SPACE MOKOLA,156,57,20,0,7.5554803,4.5315029,1,True,True,False
Osun,IFE CENTRAL,ILARE I,29-11-01-005,O.A.U. STAFF  QUARTERS,96,17,45,0,7.5229769,4.512909,1,True,True,False
Osun,EJIGBO,INISA II/AFAAKE/AYEGUNLE,29-10-11-012,OSUNTEDO,139,120,3,0,7.6944536,4.3298644,1,True,True,False
Osun,EJIGBO,OLA/AYE/AGURODO,29-10-06-005,"AYE, MARKET JUNCTION",134,133,0,0,7.9237714,4.2483965,1,True,True,False
Osun,EJIGBO,OLA/AYE/AGURODO,29-10-06-006,AGURODO MARKET SQUARE,157,127,6,0,7.9424588,4.2642633,1,True,True,False
Osun,EJIGBO,OLA/AYE/AGURODO,29-10-06-007,"PROPOSED HEALTH CENTRE, AGURODO",99,109,9,0,7.9424588,4.2642633,1,True,True,False
Osun,EJIGBO,IFEODAN 'A'/OWU-ILE,29-10-07-001,IFE-ODAN TOWN HALL,104,173,3,0,7.82965,4.097664,1,True,True,False
Osun,EJIGBO,IFEODAN 'A'/OWU-ILE,29-10-07-002,IFE-ODAN POSTAL AGENCY  I,149,170,2,0,7.82965,4.097664,1,True,True,False
Osun,EJIGBO,IFEODAN 'A'/OWU-ILE,29-10-07-003,IFE-ODAN POSTAL AGENCY  II,108,122,5,0,7.82965,4.097664,1,True,True,False
Osun,EJIGBO,IFEODAN 'A'/OWU-ILE,29-10-07-004,"OKE AFIN/IWO ATE, IFE-ODAN",136,175,0,0,7.82965,4.097664,1,True,True,False
Osun,EJIGBO,IFEODAN 'A'/OWU-ILE,29-10-07-005,"OWU-ILE, NEAR PALACE",160,179,0,0,7.82965,4.097664,1,True,True,False
Osun,EJIGBO,IFEODAN 'B'/MASIFA,29-10-08-001,LOGUN OKE-OLA,116,165,6,0,7.894045,4.2581865,1,True,True,False
Osun,EJIGBO,IFEODAN 'B'/MASIFA,29-10-08-002,TEMIDIRE BALOGUN,117,131,4,1,7.894045,4.2581865,1,True,True,False
Osun,EJIGBO,IFEODAN 'B'/MASIFA,29-10-08-003,MASIFA POSTAL AGENCY,188,161,3,0,7.894045,4.2581865,1,True,True,False
Osun,EJIGBO,IFEODAN 'B'/MASIFA,29-10-08-006,OGURO MARKET SQUARE,81,174,3,0,7.894045,4.2581865,1,True,True,False
Osun,EJIGBO,ILAWO/ISOKO/ISUNDUNRIN,29-10-09-002,OOSA/JAGUN/ARO,159,105,0,0,7.861704,4.2435893,1,True,True,False
Osun,EJIGBO,ILAWO/ISOKO/ISUNDUNRIN,29-10-09-003,ILAWO BAPTIST DAY SCHOOL,106,125,4,0,7.9159433,4.2770646,1,True,True,False
Osun,EJIGBO,ILAWO/ISOKO/ISUNDUNRIN,29-10-09-008,ISUNDURIN ORI-OKE QUARTERS,122,147,3,0,7.861704,4.2435893,1,True,True,False
