State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,Full_Location,Latitude,Longitude,Latitude_rad,Longitude_rad,Cluster_500m,Cluster_1000m,Cluster_2000m
OSUN,OSOGBO,ATAOJA  'A',29-30-01-010,FARM SETTLEMENT,58,213,True,-1,False,False,False,False,UNKNOWN,22,0,7,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/01/pu/008/008-1677402048.pdf,"FARM SETTLEMENT, ATAOJA  'A', OSOGBO, OSUN, Nigeria",7.7119648,4.5676009,0.13459917755790599,0.07971967462205627,108,94,81
OSUN,OSOGBO,ATAOJA  'A',29-30-01-011,FARM SETTLEMENT,58,213,True,-1,False,False,False,False,UNKNOWN,29,0,6,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/01/pu/008/008-1677402048.pdf,"FARM SETTLEMENT, ATAOJA  'A', OSOGBO, OSUN, Nigeria",7.7119648,4.5676009,0.13459917755790599,0.07971967462205627,108,94,81
OSUN,OSOGBO,ATAOJA  'A',29-30-01-012,FARM SETTLEMENT,58,213,True,-1,False,False,False,False,UNKNOWN,52,1,26,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/01/pu/008/008-1677402048.pdf,"FARM SETTLEMENT, ATAOJA  'A', OSOGBO, OSUN, Nigeria",7.7119648,4.5676009,0.13459917755790599,0.07971967462205627,108,94,81
OSUN,OSOGBO,ATAOJA  'A',29-30-01-013,FARM SETTLEMENT,58,213,True,-1,True,True,False,False,UNKNOWN,42,1,32,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/01/pu/008/008-1677402048.pdf,"FARM SETTLEMENT, ATAOJA  'A', OSOGBO, OSUN, Nigeria",7.7119648,4.5676009,0.13459917755790599,0.07971967462205627,108,94,81
OSUN,OSOGBO,ATAOJA  'A',29-30-01-014,FARM SETTLEMENT,58,213,True,-1,False,False,False,False,UNKNOWN,85,2,37,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/01/pu/008/008-1677402048.pdf,"FARM SETTLEMENT, ATAOJA  'A', OSOGBO, OSUN, Nigeria",7.7119648,4.5676009,0.13459917755790599,0.07971967462205627,108,94,81
OSUN,OSOGBO,ATAOJA  'A',29-30-01-015,FARM SETTLEMENT,58,213,True,-1,False,False,False,False,UNKNOWN,101,2,64,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/01/pu/008/008-1677402048.pdf,"FARM SETTLEMENT, ATAOJA  'A', OSOGBO, OSUN, Nigeria",7.7119648,4.5676009,0.13459917755790599,0.07971967462205627,108,94,81
OSUN,OSOGBO,ATAOJA  'A',29-30-01-016,1 ASUBIARO STR,319,853,True,-1,False,False,False,False,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/01/pu/016/016-1677388862.pdf,"1 ASUBIARO STR, ATAOJA  'A', OSOGBO, OSUN, Nigeria",7.7681983,4.5483179,0.1355806372828262,0.07938312278239419,32,37,26
OSUN,OSOGBO,ATAOJA  'A',29-30-01-017,1. ABABU STREET,207,509,True,-1,False,False,False,False,UNKNOWN,89,3,111,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/01/pu/017/017-1677394796.pdf,"1. ABABU STREET, ATAOJA  'A', OSOGBO, OSUN, Nigeria",7.7637819,4.555241,0.13550355656174115,0.07950395367183902,32,37,26
OSUN,OSOGBO,ATAOJA  'A',29-30-01-018,1. ABABU STREET,207,509,True,-1,False,True,False,False,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/01/pu/017/017-1677394796.pdf,"1. ABABU STREET, ATAOJA  'A', OSOGBO, OSUN, Nigeria",7.7637819,4.555241,0.13550355656174115,0.07950395367183902,32,37,26
OSUN,OSOGBO,ATAOJA  'A',29-30-02-001,1. ABABU STREET,207,509,True,-1,False,False,False,False,UNKNOWN,112,0,125,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/01/pu/017/017-1677394796.pdf,"1. ABABU STREET, ATAOJA  'A', OSOGBO, OSUN, Nigeria",7.7637819,4.555241,0.13550355656174115,0.07950395367183902,32,37,26
OSUN,OSOGBO,ATAOJA  'B',29-30-02-003,"13, ABABU STREET",259,637,True,-1,False,False,False,False,UNKNOWN,165,1,66,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3733/ward/24707/pu/99835/99835-1677494161.pdf,"13, ABABU STREET, ATAOJA  'B', OSOGBO, OSUN, Nigeria",7.7637819,4.555241,0.13550355656174115,0.07950395367183902,32,37,26
OSUN,OSOGBO,ATAOJA  'B',29-30-02-004,"13, ABABU STREET",259,637,True,-1,False,False,False,False,UNKNOWN,125,2,78,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3733/ward/24707/pu/99835/99835-1677494161.pdf,"13, ABABU STREET, ATAOJA  'B', OSOGBO, OSUN, Nigeria",7.7637819,4.555241,0.13550355656174115,0.07950395367183902,32,37,26
OSUN,OSOGBO,ATAOJA  'B',29-30-02-005,"13, ABABU STREET",259,637,True,-1,False,True,False,False,UNKNOWN,97,2,49,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3733/ward/24707/pu/99835/99835-1677494161.pdf,"13, ABABU STREET, ATAOJA  'B', OSOGBO, OSUN, Nigeria",7.7637819,4.555241,0.13550355656174115,0.07950395367183902,32,37,26
OSUN,OSOGBO,ATAOJA  'B',29-30-02-006,"13, ABABU STREET",259,637,True,-1,False,False,False,False,UNKNOWN,127,4,80,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3733/ward/24707/pu/99835/99835-1677494161.pdf,"13, ABABU STREET, ATAOJA  'B', OSOGBO, OSUN, Nigeria",7.7637819,4.555241,0.13550355656174115,0.07950395367183902,32,37,26
OSUN,OSOGBO,ATAOJA  'B',29-30-02-007,A.U.D. ISALE OSUN  1,250,628,True,-1,False,False,False,False,UNKNOWN,163,3,74,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/02/pu/007/007-1677392926.pdf,"A.U.D. ISALE OSUN  1, ATAOJA  'B', OSOGBO, OSUN, Nigeria",7.764051,4.5497933,0.13550825324275828,0.07940887337017813,32,37,26
OSUN,OSOGBO,ATAOJA  'B',29-30-02-008,A.U.D. ISALE OSUN  1,250,628,True,-1,False,False,False,False,UNKNOWN,120,5,100,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/02/pu/007/007-1677392926.pdf,"A.U.D. ISALE OSUN  1, ATAOJA  'B', OSOGBO, OSUN, Nigeria",7.764051,4.5497933,0.13550825324275828,0.07940887337017813,32,37,26
OSUN,OSOGBO,ATAOJA  'B',29-30-02-009,A.U.D. ISALE OSUN  1,250,628,True,-1,False,False,False,False,UNKNOWN,151,0,55,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/02/pu/007/007-1677392926.pdf,"A.U.D. ISALE OSUN  1, ATAOJA  'B', OSOGBO, OSUN, Nigeria",7.764051,4.5497933,0.13550825324275828,0.07940887337017813,32,37,26
OSUN,OSOGBO,ATAOJA  'B',29-30-03-001,A.U.D. ISALE OSUN  1,250,628,True,-1,False,False,False,False,UNKNOWN,169,1,90,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/02/pu/007/007-1677392926.pdf,"A.U.D. ISALE OSUN  1, ATAOJA  'B', OSOGBO, OSUN, Nigeria",7.764051,4.5497933,0.13550825324275828,0.07940887337017813,32,37,26
OSUN,OSOGBO,ATAOJA  'B',29-30-03-002,A.U.D. ISALE OSUN  1,250,628,True,-1,False,True,False,False,UNKNOWN,164,3,59,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/02/pu/007/007-1677392926.pdf,"A.U.D. ISALE OSUN  1, ATAOJA  'B', OSOGBO, OSUN, Nigeria",7.764051,4.5497933,0.13550825324275828,0.07940887337017813,32,37,26
OSUN,OSOGBO,ATAOJA  'C',29-30-03-003,"7, EESA OLUGBEDE",248,625,True,-1,False,False,False,False,UNKNOWN,134,0,109,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3733/ward/24708/pu/99846/99846-1677485493.pdf,"7, EESA OLUGBEDE, ATAOJA  'C', OSOGBO, OSUN, Nigeria",7.7595959,4.5456814,0.13543049707925267,0.07933710717666537,109,37,26
OSUN,OSOGBO,ATAOJA  'C',29-30-03-004,"7, EESA OLUGBEDE",248,625,True,-1,False,False,False,False,UNKNOWN,149,2,66,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3733/ward/24708/pu/99846/99846-1677485493.pdf,"7, EESA OLUGBEDE, ATAOJA  'C', OSOGBO, OSUN, Nigeria",7.7595959,4.5456814,0.13543049707925267,0.07933710717666537,109,37,26
OSUN,OSOGBO,ATAOJA  'C',29-30-03-005,"22, ESA-OLUGBEDE",206,500,True,-1,False,False,False,False,UNKNOWN,119,0,80,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3733/ward/24708/pu/99848/99848-1677485966.pdf,"22, ESA-OLUGBEDE, ATAOJA  'C', OSOGBO, OSUN, Nigeria",7.7595959,4.5456814,0.13543049707925267,0.07933710717666537,109,37,26
OSUN,OSOGBO,ATAOJA  'C',29-30-03-006,"22, ESA-OLUGBEDE",206,500,True,-1,False,False,False,False,UNKNOWN,140,0,68,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3733/ward/24708/pu/99848/99848-1677485966.pdf,"22, ESA-OLUGBEDE, ATAOJA  'C', OSOGBO, OSUN, Nigeria",7.7595959,4.5456814,0.13543049707925267,0.07933710717666537,109,37,26
OSUN,OSOGBO,ATAOJA  'C',29-30-03-007,"22, ESA-OLUGBEDE",206,500,True,-1,False,True,False,False,UNKNOWN,129,3,62,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3733/ward/24708/pu/99848/99848-1677485966.pdf,"22, ESA-OLUGBEDE, ATAOJA  'C', OSOGBO, OSUN, Nigeria",7.7595959,4.5456814,0.13543049707925267,0.07933710717666537,109,37,26
OSUN,OSOGBO,ATAOJA  'C',29-30-03-008,"19, ASUBIARO STREET",243,669,True,-1,False,False,False,False,UNKNOWN,145,7,86,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3733/ward/24708/pu/99851/99851-1677486536.pdf,"19, ASUBIARO STREET, ATAOJA  'C', OSOGBO, OSUN, Nigeria",7.7744321,4.5467088,0.13568943761773705,0.07935503868940036,32,37,26
OSUN,OSOGBO,ATAOJA  'C',29-30-03-009,"30, ASUBIARO STREET",254,704,True,-1,False,False,False,False,UNKNOWN,154,5,80,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3733/ward/24708/pu/99852/99852-1677486656.pdf,"30, ASUBIARO STREET, ATAOJA  'C', OSOGBO, OSUN, Nigeria",7.7733916,4.5471952,0.13567127746687005,0.07936352797088206,32,37,26
OSUN,OSOGBO,ATAOJA  'C',29-30-03-010,"L.A. SCHOOL, LARO  I",215,604,True,-1,False,False,False,False,UNKNOWN,126,5,78,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/03/pu/010/010-1677391044.pdf,"L.A. SCHOOL, LARO  I, ATAOJA  'C', OSOGBO, OSUN, Nigeria",7.7657149,4.5561512,0.1355372937761822,0.07951983965869068,32,37,26
OSUN,OSOGBO,ATAOJA  'C',29-30-03-011,"L.A. PRY SCHOOL, LARO  II",149,470,True,-1,False,False,False,False,UNKNOWN,91,5,44,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3733/ward/24708/pu/99854/99854-1677486882.pdf,"L.A. PRY SCHOOL, LARO  II, ATAOJA  'C', OSOGBO, OSUN, Nigeria",7.7618331,4.5502741,0.13546954358527827,0.07941726491322171,32,37,26
OSUN,OSOGBO,ATAOJA  'C',29-30-03-012,"L.A. PRY SCHOOL, LARO  II",149,470,True,-1,False,False,False,False,UNKNOWN,193,8,59,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3733/ward/24708/pu/99854/99854-1677486882.pdf,"L.A. PRY SCHOOL, LARO  II, ATAOJA  'C', OSOGBO, OSUN, Nigeria",7.7618331,4.5502741,0.13546954358527827,0.07941726491322171,32,37,26
OSUN,OSOGBO,ATAOJA  'C',29-30-03-013,"L.A. PRY SCHOOL, LARO  II",149,470,True,-1,False,False,False,False,UNKNOWN,113,9,39,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3733/ward/24708/pu/99854/99854-1677486882.pdf,"L.A. PRY SCHOOL, LARO  II, ATAOJA  'C', OSOGBO, OSUN, Nigeria",7.7618331,4.5502741,0.13546954358527827,0.07941726491322171,32,37,26
OSUN,OSOGBO,ATAOJA  'C',29-30-03-014,"L.A. PRY SCHOOL, LARO  II",149,470,True,-1,False,False,False,False,UNKNOWN,117,2,82,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3733/ward/24708/pu/99854/99854-1677486882.pdf,"L.A. PRY SCHOOL, LARO  II, ATAOJA  'C', OSOGBO, OSUN, Nigeria",7.7618331,4.5502741,0.13546954358527827,0.07941726491322171,32,37,26
OSUN,OSOGBO,ATAOJA  'C',29-30-03-015,"L.A. PRY SCHOOL, LARO  II",149,470,True,-1,False,False,False,False,UNKNOWN,129,31,94,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3733/ward/24708/pu/99854/99854-1677486882.pdf,"L.A. PRY SCHOOL, LARO  II, ATAOJA  'C', OSOGBO, OSUN, Nigeria",7.7618331,4.5502741,0.13546954358527827,0.07941726491322171,32,37,26
OSUN,OSOGBO,ATAOJA  'C',29-30-03-016,"GIRL'S HIGH SCHOOL, OSOGBO  II",108,404,True,-1,False,False,False,False,UNKNOWN,71,2,30,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3733/ward/24708/pu/99859/99859-1677488176.pdf,"GIRL'S HIGH SCHOOL, OSOGBO  II, ATAOJA  'C', OSOGBO, OSUN, Nigeria",7.7595959,4.5456814,0.13543049707925267,0.07933710717666537,109,37,26
OSUN,OSOGBO,ATAOJA  'D',29-30-04-001,OPP.  7 UP GBONGAN ROAD,293,852,True,-1,False,False,False,False,UNKNOWN,119,63,103,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/04/pu/001/001-1677386364.pdf,"OPP.  7 UP GBONGAN ROAD, ATAOJA  'D', OSOGBO, OSUN, Nigeria",7.7660307,4.5371774,0.13554280552596,0.07918868437707577,110,37,26
OSUN,OSOGBO,ATAOJA  'D',29-30-04-002,OPP.  7 UP GBONGAN ROAD,293,852,True,-1,False,False,False,False,UNKNOWN,179,95,127,4,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/04/pu/001/001-1677386364.pdf,"OPP.  7 UP GBONGAN ROAD, ATAOJA  'D', OSOGBO, OSUN, Nigeria",7.7660307,4.5371774,0.13554280552596,0.07918868437707577,110,37,26
OSUN,OSOGBO,ATAOJA  'D',29-30-04-003,OPP.  7 UP GBONGAN ROAD,293,852,True,-1,False,True,False,False,UNKNOWN,85,10,148,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/04/pu/001/001-1677386364.pdf,"OPP.  7 UP GBONGAN ROAD, ATAOJA  'D', OSOGBO, OSUN, Nigeria",7.7660307,4.5371774,0.13554280552596,0.07918868437707577,110,37,26
OSUN,OSOGBO,ATAOJA  'D',29-30-04-004,OPP.  7 UP GBONGAN ROAD,293,852,True,-1,False,False,False,False,UNKNOWN,82,24,101,2,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/04/pu/001/001-1677386364.pdf,"OPP.  7 UP GBONGAN ROAD, ATAOJA  'D', OSOGBO, OSUN, Nigeria",7.7660307,4.5371774,0.13554280552596,0.07918868437707577,110,37,26
OSUN,OSOGBO,ATAOJA  'D',29-30-04-005,L.G. DISPENSARY,240,889,True,-1,False,False,False,False,UNKNOWN,147,23,64,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/04/pu/005/005-1677394993.pdf,"L.G. DISPENSARY, ATAOJA  'D', OSOGBO, OSUN, Nigeria",7.7706173,4.5483805,0.13562285679743197,0.07938421535850596,32,37,26
OSUN,OSOGBO,ATAOJA  'D',29-30-04-006,L.G. DISPENSARY,240,889,True,-1,False,False,False,False,UNKNOWN,122,21,72,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/04/pu/005/005-1677394993.pdf,"L.G. DISPENSARY, ATAOJA  'D', OSOGBO, OSUN, Nigeria",7.7706173,4.5483805,0.13562285679743197,0.07938421535850596,32,37,26
OSUN,OSOGBO,ATAOJA  'D',29-30-04-007,"AFRICAN PRY SCHOOL,  I",221,755,True,-1,False,False,False,False,UNKNOWN,100,22,82,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/04/pu/007/007-1677386591.pdf,"AFRICAN PRY SCHOOL,  I, ATAOJA  'D', OSOGBO, OSUN, Nigeria",7.7699692,4.541653,0.1356115453185498,0.07926679833307804,-1,37,26
OSUN,OSOGBO,ATAOJA  'D',29-30-04-008,"AFRICAN PRY SCHOOL,  II",182,704,True,-1,False,False,False,False,UNKNOWN,85,39,53,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/04/pu/008/008-1677396097.pdf,"AFRICAN PRY SCHOOL,  II, ATAOJA  'D', OSOGBO, OSUN, Nigeria",7.7699692,4.541653,0.1356115453185498,0.07926679833307804,-1,37,26
OSUN,OSOGBO,ATAOJA  'D',29-30-04-009,MATANMI MARKET(BEHIND TRANSFORMER),263,753,True,-1,False,False,False,False,UNKNOWN,156,10,78,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/04/pu/009/009-1677386169.pdf,"MATANMI MARKET(BEHIND TRANSFORMER), ATAOJA  'D', OSOGBO, OSUN, Nigeria",7.7664657,4.5366582,0.13555039770820618,0.07917962262759941,110,37,26
OSUN,OSOGBO,ATAOJA  'D',29-30-04-010,"13,  SURULERE STREET",184,438,True,-1,False,False,False,False,UNKNOWN,110,6,60,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/04/pu/010/010-1677385650.pdf,"13,  SURULERE STREET, ATAOJA  'D', OSOGBO, OSUN, Nigeria",7.7729589,4.5486035,0.13566372542719665,0.07938810744273789,32,37,26
OSUN,OSOGBO,ATAOJA  'D',29-30-04-012,KAKA AREA (POSTAL AGENCY),247,822,True,-1,False,False,False,False,UNKNOWN,126,7,108,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/04/pu/012/012-1677391016.pdf,"KAKA AREA (POSTAL AGENCY), ATAOJA  'D', OSOGBO, OSUN, Nigeria",7.7664657,4.5366582,0.13555039770820618,0.07917962262759941,110,37,26
OSUN,OSOGBO,ATAOJA  'D',29-30-04-013,FAGBESA STREET,250,953,True,-1,False,False,False,False,UNKNOWN,88,22,129,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/04/pu/013/013-1677390630.pdf,"FAGBESA STREET, ATAOJA  'D', OSOGBO, OSUN, Nigeria",7.7664657,4.5366582,0.13555039770820618,0.07917962262759941,110,37,26
OSUN,OSOGBO,ATAOJA  'D',29-30-04-014,FAGBESA STREET,250,953,True,-1,False,False,False,False,UNKNOWN,110,27,68,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/04/pu/013/013-1677390630.pdf,"FAGBESA STREET, ATAOJA  'D', OSOGBO, OSUN, Nigeria",7.7664657,4.5366582,0.13555039770820618,0.07917962262759941,110,37,26
OSUN,OSOGBO,ATAOJA  'D',29-30-04-015,AFRICAN CHURCH PRY SCHOOL,249,720,True,-1,False,False,False,False,UNKNOWN,131,9,103,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/04/pu/015/015-1677385872.pdf,"AFRICAN CHURCH PRY SCHOOL, ATAOJA  'D', OSOGBO, OSUN, Nigeria",7.7745442,4.5652635,0.13569139413182854,0.07967887929612015,32,37,26
OSUN,OSOGBO,ATAOJA  'D',29-30-04-016,"6, FAGBESA STREET",313,922,True,-1,False,False,False,False,UNKNOWN,140,36,131,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/04/pu/016/016-1677394429.pdf,"6, FAGBESA STREET, ATAOJA  'D', OSOGBO, OSUN, Nigeria",7.7664657,4.5366582,0.13555039770820618,0.07917962262759941,110,37,26
OSUN,OSOGBO,ATAOJA  'D',29-30-04-018,"1A, EKOTEDO STREET",265,749,True,-1,False,False,False,False,UNKNOWN,93,8,144,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/04/pu/017/017-1677386253.pdf,"1A, EKOTEDO STREET, ATAOJA  'D', OSOGBO, OSUN, Nigeria",7.7826709,4.5418141,0.13583323180415036,0.07926961005850298,104,37,26
OSUN,OSOGBO,ATAOJA  'D',29-30-04-019,ALHAJI WOLEOLA JUNCTION  II,274,989,True,-1,False,True,False,False,UNKNOWN,146,24,93,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/04/pu/019/019-1677387949.pdf,"ALHAJI WOLEOLA JUNCTION  II, ATAOJA  'D', OSOGBO, OSUN, Nigeria",7.7659673,4.5356309,0.13554169898721422,0.07916169286019369,110,37,26
OSUN,OSOGBO,ATAOJA  'D',29-30-04-021,ALHAJI WOLEOLA JUNCTION  II,274,989,True,-1,False,False,False,False,UNKNOWN,91,5,50,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/04/pu/019/019-1677387949.pdf,"ALHAJI WOLEOLA JUNCTION  II, ATAOJA  'D', OSOGBO, OSUN, Nigeria",7.7659673,4.5356309,0.13554169898721422,0.07916169286019369,110,37,26
OSUN,OSOGBO,ATAOJA  'D',29-30-04-022,ALHAJI WOLEOLA JUNCTION  II,274,989,True,-1,False,False,False,False,UNKNOWN,126,27,101,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/04/pu/019/019-1677387949.pdf,"ALHAJI WOLEOLA JUNCTION  II, ATAOJA  'D', OSOGBO, OSUN, Nigeria",7.7659673,4.5356309,0.13554169898721422,0.07916169286019369,110,37,26
OSUN,OSOGBO,ATAOJA  'E',29-30-05-001,"TECHNICAL COLLEGE, OSOGBO",187,750,True,-1,False,False,False,False,UNKNOWN,82,33,62,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/05/pu/001/001-1677382964.pdf,"TECHNICAL COLLEGE, OSOGBO, ATAOJA  'E', OSOGBO, OSUN, Nigeria",7.7854637,4.5340805,0.13588197535950006,0.07913463327547075,111,37,26
OSUN,OSOGBO,ATAOJA  'E',29-30-05-002,OSOGBO GRAMMAR SCHOOL,293,952,True,-1,False,False,False,False,UNKNOWN,111,61,114,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/05/pu/002/002-1677391670.pdf,"OSOGBO GRAMMAR SCHOOL, ATAOJA  'E', OSOGBO, OSUN, Nigeria",7.781357,4.5379472,0.1358102999231084,0.07920211992165761,104,37,26
OSUN,OSOGBO,ATAOJA  'E',29-30-05-004,OGIDAN PRY SCHOOL,222,750,True,-1,False,False,False,False,UNKNOWN,113,10,91,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/05/pu/004/004-1677384019.pdf,"OGIDAN PRY SCHOOL, ATAOJA  'E', OSOGBO, OSUN, Nigeria",7.734557,4.5399209,0.13499348583317505,0.07923656748510424,-1,-1,-1
OSUN,OSOGBO,ATAOJA  'E',29-30-05-005,OGIDAN PRY SCHOOL,222,750,True,-1,False,False,False,False,UNKNOWN,103,23,71,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/05/pu/004/004-1677384019.pdf,"OGIDAN PRY SCHOOL, ATAOJA  'E', OSOGBO, OSUN, Nigeria",7.734557,4.5399209,0.13499348583317505,0.07923656748510424,-1,-1,-1
OSUN,OSOGBO,ATAOJA  'E',29-30-05-006,"5, LUCY ADEOTI STREET",322,985,True,-1,False,False,False,False,UNKNOWN,145,35,108,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/05/pu/006/006-1677382633.pdf,"5, LUCY ADEOTI STREET, ATAOJA  'E', OSOGBO, OSUN, Nigeria",7.7854637,4.5340805,0.13588197535950006,0.07913463327547075,111,37,26
OSUN,OSOGBO,ATAOJA  'E',29-30-05-007,ODOFIN PETER AJIBOLA,201,750,True,-1,False,True,False,False,UNKNOWN,103,24,70,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/05/pu/007/007-1677391010.pdf,"ODOFIN PETER AJIBOLA, ATAOJA  'E', OSOGBO, OSUN, Nigeria",7.780735,4.5433994,0.135799443975161,0.07929727876313486,104,37,26
OSUN,OSOGBO,ATAOJA  'E',29-30-05-010,"8, ISO-PAKO I",302,939,True,-1,False,False,False,False,UNKNOWN,142,33,89,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/05/pu/010/010-1677382196.pdf,"8, ISO-PAKO I, ATAOJA  'E', OSOGBO, OSUN, Nigeria",7.7757242,4.538745,0.13571198901700207,0.07921604415843002,104,37,26
OSUN,OSOGBO,ATAOJA  'E',29-30-05-012,TINUMOLA PRY. SCHOOL,203,750,True,-1,False,True,False,False,UNKNOWN,84,43,66,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/05/pu/012/012-1677399892.pdf,"TINUMOLA PRY. SCHOOL, ATAOJA  'E', OSOGBO, OSUN, Nigeria",7.7854115,4.5319914,0.13588106429763053,0.07909817160206734,111,37,26
OSUN,OSOGBO,ATAOJA  'E',29-30-05-013,WOMEN COMMISSION,195,853,True,-1,False,False,False,False,UNKNOWN,95,27,68,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/05/pu/013/013-1677383427.pdf,"WOMEN COMMISSION, ATAOJA  'E', OSOGBO, OSUN, Nigeria",7.7854637,4.5340805,0.13588197535950006,0.07913463327547075,111,37,26
OSUN,OSOGBO,ATAOJA  'E',29-30-05-014,"27, AKINDEKO STREET",191,693,True,-1,False,True,False,False,UNKNOWN,71,23,61,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/05/pu/014/014-1677384720.pdf,"27, AKINDEKO STREET, ATAOJA  'E', OSOGBO, OSUN, Nigeria",7.7760269,4.5411795,0.13571727212864784,0.07925853419906984,104,37,26
OSUN,OSOGBO,ATAOJA  'E',29-30-05-015,"27, AKINDEKO STREET",191,693,True,-1,False,False,False,False,UNKNOWN,99,31,66,2,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/05/pu/014/014-1677384720.pdf,"27, AKINDEKO STREET, ATAOJA  'E', OSOGBO, OSUN, Nigeria",7.7760269,4.5411795,0.13571727212864784,0.07925853419906984,104,37,26
OSUN,OSOGBO,ATAOJA  'E',29-30-05-016,OPP. TECHNICAL COLLEGE,203,750,True,-1,False,False,False,False,UNKNOWN,91,36,71,2,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/30/ward/05/pu/016/016-1677387118.pdf,"OPP. TECHNICAL COLLEGE, ATAOJA  'E', OSOGBO, OSUN, Nigeria",7.7854637,4.5340805,0.13588197535950006,0.07913463327547075,111,37,26
