State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,Full_Location,Latitude,Longitude
OSUN,ATAKUMOSA WEST,IBODI,29-02-04-006,ILOTIN VILLAGE,141,293,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,54,3,81,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/04/pu/006/006-1677383611.pdf,"ILOTIN VILLAGE, IBODI, ATAKUMOSA WEST, OSUN, Nigeria",7.5633103,4.6543991
OSUN,ATAKUMOSA WEST,IFELODUN,29-02-05-001,EPE VILLAGE,184,676,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,1,179,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/05/pu/001/001-1677406513.pdf,"EPE VILLAGE, IFELODUN, ATAKUMOSA WEST, OSUN, Nigeria",7.537594,4.6915484
OSUN,ATAKUMOSA WEST,IFELODUN,29-02-05-003,ODO IJU VILLAGE,106,387,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,11,2,83,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/05/pu/003/003-1677405206.pdf,"ODO IJU VILLAGE, IFELODUN, ATAKUMOSA WEST, OSUN, Nigeria",7.5883193,4.7384702
OSUN,ATAKUMOSA WEST,IFELODUN,29-02-05-004,IYEMOGUN VILLAGE,202,517,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,32,1,167,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/05/pu/004/004-1677402461.pdf,"IYEMOGUN VILLAGE, IFELODUN, ATAKUMOSA WEST, OSUN, Nigeria",7.6068554,4.729841
OSUN,ATAKUMOSA WEST,IFELODUN,29-02-05-005,"METHODIST PRY. SCHOOL, IGUN",38,381,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,1,1,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/05/pu/005/005-1677404010.pdf,"METHODIST PRY. SCHOOL, IGUN, IFELODUN, ATAKUMOSA WEST, OSUN, Nigeria",7.5579416,4.6908213
OSUN,ATAKUMOSA WEST,ITAGUNMODI,29-02-06-001,"TOWN HALL, ITAGUNMODI  I",257,654,TRUE,-1,TRUE,TRUE,FALSE,FALSE,UNKNOWN,50,4,107,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/06/pu/001/001-1677387909.pdf,"TOWN HALL, ITAGUNMODI  I, ITAGUNMODI, ATAKUMOSA WEST, OSUN, Nigeria",7.5289301,4.6492325
OSUN,ATAKUMOSA WEST,ITAGUNMODI,29-02-06-003,ALABA/OWENA VILLAGE (OPEN SPACE) ,219,673,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,61,4,136,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/06/pu/003/003-1677390203.pdf,"ALABA/OWENA VILLAGE (OPEN SPACE) , ITAGUNMODI, ATAKUMOSA WEST, OSUN, Nigeria",7.5289301,4.6492325
OSUN,ATAKUMOSA WEST,ITAGUNMODI,29-02-06-004,ARAROMI VILLAGE,187,518,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/06/pu/004/004-1677391480.pdf,"ARAROMI VILLAGE, ITAGUNMODI, ATAKUMOSA WEST, OSUN, Nigeria",7.5289301,4.6492325
OSUN,ATAKUMOSA WEST,ITAGUNMODI,29-02-06-006,ARIGBABU VILLAGE (OPEN SPACE) ,129,326,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,54,0,15,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/06/pu/006/006-1677393597.pdf,"ARIGBABU VILLAGE (OPEN SPACE) , ITAGUNMODI, ATAKUMOSA WEST, OSUN, Nigeria",7.5289301,4.6492325
OSUN,ATAKUMOSA WEST,ITAGUNMODI,29-02-06-005,OKE IPA VILLAGE (OPEN SPACE) ,152,416,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,33,4,105,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/06/pu/005/005-1677392318.pdf,"OKE IPA VILLAGE (OPEN SPACE) , ITAGUNMODI, ATAKUMOSA WEST, OSUN, Nigeria",7.5289301,4.6492325
OSUN,ATAKUMOSA WEST,ITAGUNMODI,29-02-06-002,"TOWN HALL, ITAGUNMODI II",131,346,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,53,3,54,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/06/pu/002/002-1677389010.pdf,"TOWN HALL, ITAGUNMODI II, ITAGUNMODI, ATAKUMOSA WEST, OSUN, Nigeria",7.5289301,4.6492325
OSUN,ATAKUMOSA WEST,OKE BODE,29-02-07-001,OJU OJA OKEBODE,256,622,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,80,11,153,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/07/pu/001/001-1677403120.pdf,"OJU OJA OKEBODE, OKE BODE, ATAKUMOSA WEST, OSUN, Nigeria",7.6844007,4.6140481
OSUN,ATAKUMOSA WEST,OKE BODE,29-02-07-002,"ST. JOHN PRY. SCHOOL, OKE-BODE",218,498,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,65,8,128,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/07/pu/002/002-1677404051.pdf,"ST. JOHN PRY. SCHOOL, OKE-BODE, OKE BODE, ATAKUMOSA WEST, OSUN, Nigeria",7.6844007,4.6140481
OSUN,ATAKUMOSA WEST,OKE BODE,29-02-07-003,ABEBEYUN/ISEDO PRY. SCHOL,173,461,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,4,0,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/07/pu/003/003-1677404473.pdf,"ABEBEYUN/ISEDO PRY. SCHOL, OKE BODE, ATAKUMOSA WEST, OSUN, Nigeria",7.656748,4.6222773
OSUN,ATAKUMOSA WEST,OKE BODE,29-02-07-005,"L.A. PRY. SCHOOL, KAJOLA",412,924,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,187,14,182,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/07/pu/005/005-1677406359.pdf,"L.A. PRY. SCHOOL, KAJOLA, OKE BODE, ATAKUMOSA WEST, OSUN, Nigeria",7.6987811,4.6138868
OSUN,ATAKUMOSA WEST,OKE BODE,29-02-07-006,ARAROMI KAJOLA,301,716,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,183,16,81,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/07/pu/006/006-1677405922.pdf,"ARAROMI KAJOLA, OKE BODE, ATAKUMOSA WEST, OSUN, Nigeria",7.6844007,4.6140481
OSUN,ATAKUMOSA WEST,OKE BODE,29-02-07-007,LAALA VILLAGE,163,348,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,30,5,112,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/07/pu/007/007-1677406827.pdf,"LAALA VILLAGE, OKE BODE, ATAKUMOSA WEST, OSUN, Nigeria",7.6690952,4.5877606
OSUN,ATAKUMOSA WEST,OKE BODE,29-02-07-010,"MATERNITY CENTRE, OSUNJELA",302,845,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,176,10,101,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/07/pu/010/010-1677408276.pdf,"MATERNITY CENTRE, OSUNJELA, OKE BODE, ATAKUMOSA WEST, OSUN, Nigeria",7.7338255,4.6056285
OSUN,ATAKUMOSA WEST,ISA OBI,29-02-08-001,"ISAOBI PRY. SCHOOL,",183,491,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,82,3,91,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/08/pu/001/001-1677388234.pdf,"ISAOBI PRY. SCHOOL,, ISA OBI, ATAKUMOSA WEST, OSUN, Nigeria",7.6166154,4.660858
OSUN,ATAKUMOSA WEST,ISA OBI,29-02-08-003,RISAWE VILLAGE,236,628,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,110,6,108,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/08/pu/003/003-1677392003.pdf,"RISAWE VILLAGE, ISA OBI, ATAKUMOSA WEST, OSUN, Nigeria",7.6242809,4.6708709
OSUN,ATAKUMOSA WEST,MUROKO,29-02-09-002,"ST. JAMES PRY. SCHOOL, ILAA",191,545,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,116,2,66,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3705/ward/24407/pu/97154/97154-1677499586.pdf,"ST. JAMES PRY. SCHOOL, ILAA, MUROKO, ATAKUMOSA WEST, OSUN, Nigeria",8.0238327,4.9490404
OSUN,ATAKUMOSA WEST,MUROKO,29-02-09-004,ILOYA VILLAGE,116,318,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,45,3,60,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3705/ward/24407/pu/97156/97156-1677496734.pdf,"ILOYA VILLAGE, MUROKO, ATAKUMOSA WEST, OSUN, Nigeria",7.6333,4.6167
OSUN,ATAKUMOSA WEST,MUROKO,29-02-09-005,IPOYE VILLAGE,95,269,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,34,0,57,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3705/ward/24407/pu/97157/97157-1677496480.pdf,"IPOYE VILLAGE, MUROKO, ATAKUMOSA WEST, OSUN, Nigeria",7.6675547,4.6708709
OSUN,ATAKUMOSA WEST,MUROKO,29-02-09-006,ESIRA VILLAGE,102,182,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,81,0,20,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3705/ward/24407/pu/97158/97158-1677496032.pdf,"ESIRA VILLAGE, MUROKO, ATAKUMOSA WEST, OSUN, Nigeria",7.6675547,4.6708709
OSUN,ATAKUMOSA WEST,IFEWARA  I,29-02-10-001,"TOWN HALL, IFEWARA",273,836,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,127,3,140,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/10/pu/001/001-1677391973.pdf,"TOWN HALL, IFEWARA, IFEWARA  I, ATAKUMOSA WEST, OSUN, Nigeria",7.4689204,4.6773317
OSUN,ATAKUMOSA WEST,IFEWARA  I,29-02-10-002,OGOGODOJA VILLAGE,120,315,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,40,3,77,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/10/pu/002/002-1677392866.pdf,"OGOGODOJA VILLAGE, IFEWARA  I, ATAKUMOSA WEST, OSUN, Nigeria",7.4514557,4.6708709
OSUN,ATAKUMOSA WEST,IFEWARA  I,29-02-10-003,AGBABIAKA VILLAGE,88,203,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,46,1,25,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/10/pu/003/003-1677393776.pdf,"AGBABIAKA VILLAGE, IFEWARA  I, ATAKUMOSA WEST, OSUN, Nigeria",7.4514557,4.6708709
OSUN,ATAKUMOSA WEST,IFEWARA  I,29-02-10-004,"N. U. D. PRY. SCHOOL, IFEWARA",252,758,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,97,6,147,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/10/pu/004/004-1677395633.pdf,"N. U. D. PRY. SCHOOL, IFEWARA, IFEWARA  I, ATAKUMOSA WEST, OSUN, Nigeria",7.4956217,4.722147
OSUN,ATAKUMOSA WEST,IFEWARA  II,29-02-11-001,"ST. DOMINIC PRY. SCHOOL, IFEWARA",188,505,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,90,5,81,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/11/pu/001/001-1677410111.pdf,"ST. DOMINIC PRY. SCHOOL, IFEWARA, IFEWARA  II, ATAKUMOSA WEST, OSUN, Nigeria",7.4678645,4.675261
OSUN,ATAKUMOSA WEST,IFEWARA  II,29-02-11-002,IFEWARA HIGH SCHOOL I,222,562,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,80,4,114,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/11/pu/002/002-1677410746.pdf,"IFEWARA HIGH SCHOOL I, IFEWARA  II, ATAKUMOSA WEST, OSUN, Nigeria",7.4734746,4.6771702
OSUN,ATAKUMOSA WEST,IFEWARA  II,29-02-11-003,IFEWARA HIGH SCHOOL II,180,542,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,67,9,94,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/11/pu/003/003-1677411913.pdf,"IFEWARA HIGH SCHOOL II, IFEWARA  II, ATAKUMOSA WEST, OSUN, Nigeria",7.4734746,4.6771702
OSUN,ATAKUMOSA WEST,IFEWARA  II,29-02-11-004,ABA ORUNTO,79,239,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,50,1,26,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/11/pu/004/004-1677413108.pdf,"ABA ORUNTO, IFEWARA  II, ATAKUMOSA WEST, OSUN, Nigeria",7.4730352,4.6708709
OSUN,ATAKUMOSA WEST,IFEWARA  II,29-02-11-005,MATERNITY IFEWARA,259,864,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,91,6,160,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/11/pu/005/005-1677413626.pdf,"MATERNITY IFEWARA, IFEWARA  II, ATAKUMOSA WEST, OSUN, Nigeria",7.4689204,4.6773317
OSUN,AYEDAADE,BALOGUN,29-03-01-001,"ILE ASORO, OPP. CUSTOMARY COURT, GBONGAN",311,825,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,169,6,131,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/01/pu/001/001-1677378945.pdf,"ILE ASORO, OPP. CUSTOMARY COURT, GBONGAN, BALOGUN, AYEDAADE, OSUN, Nigeria",7.4762865,4.3513749
OSUN,AYEDAADE,BALOGUN,29-03-01-002,"OLUFI MEMORIAL PRY. SCHOL, OPP. S.S.S. OFFICE, GBONGAN",330,804,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,192,3,117,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/01/pu/002/002-1677391565.pdf,"OLUFI MEMORIAL PRY. SCHOL, OPP. S.S.S. OFFICE, GBONGAN, BALOGUN, AYEDAADE, OSUN, Nigeria",7.4801894,4.346061
OSUN,AYEDAADE,BALOGUN,29-03-01-003,"ST. PATRICK'S GRAMM. SCHOOL, I ADENUGA AREA, GBONGAN",329,861,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,167,4,150,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/01/pu/003/003-1677372408.pdf,"ST. PATRICK'S GRAMM. SCHOOL, I ADENUGA AREA, GBONGAN, BALOGUN, AYEDAADE, OSUN, Nigeria",7.4762865,4.3513749
OSUN,AYEDAADE,BALOGUN,29-03-01-004,"ST. PATRICK'S GRAMMAR SCHOOL, II ADENUGA AREA, GBONGAN",393,990,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,168,5,200,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/01/pu/004/004-1677409063.pdf,"ST. PATRICK'S GRAMMAR SCHOOL, II ADENUGA AREA, GBONGAN, BALOGUN, AYEDAADE, OSUN, Nigeria",7.4762865,4.3513749
OSUN,AYEDAADE,BALOGUN,29-03-01-005,"MOLUBERIN JUNCTION, NEW ROAD AREA, GBONGAN",279,710,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,177,0,97,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/01/pu/005/005-1677410217.pdf,"MOLUBERIN JUNCTION, NEW ROAD AREA, GBONGAN, BALOGUN, AYEDAADE, OSUN, Nigeria",7.4752551,4.3523052
OSUN,AYEDAADE,BALOGUN,29-03-01-006,"COMMUNITY HALL, OKE OJE AREA, GBONGAN",331,776,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,197,3,123,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/01/pu/006/006-1677380108.pdf,"COMMUNITY HALL, OKE OJE AREA, GBONGAN, BALOGUN, AYEDAADE, OSUN, Nigeria",7.477185,4.3535588
OSUN,AYEDAADE,OTUN BALOGUN,29-03-02-002,"ST. PETER'S PRY. SCHOOL II, OKE APATA GBONGAN",268,753,TRUE,-1,TRUE,TRUE,FALSE,FALSE,UNKNOWN,183,2,116,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3706/ward/24411/pu/97175/97175-1677522529.pdf,"ST. PETER'S PRY. SCHOOL II, OKE APATA GBONGAN, OTUN BALOGUN, AYEDAADE, OSUN, Nigeria",7.9097371,4.6834501
OSUN,AYEDAADE,OTUN BALOGUN,29-03-02-003,"COMMUNITY HALL OKE OLA AREA, GBONGAN",341,949,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,221,4,104,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/02/pu/003/003-1677378435.pdf,"COMMUNITY HALL OKE OLA AREA, GBONGAN, OTUN BALOGUN, AYEDAADE, OSUN, Nigeria",7.47201,4.3618067
OSUN,AYEDAADE,OTUN BALOGUN,29-03-02-004,"ILE OLOJIN ILE OLOJIN AREA, GBONGAN",326,826,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,163,9,138,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/02/pu/004/004-1677376721.pdf,"ILE OLOJIN ILE OLOJIN AREA, GBONGAN, OTUN BALOGUN, AYEDAADE, OSUN, Nigeria",7.4762865,4.3513749
OSUN,AYEDAADE,OTUN BALOGUN,29-03-02-005,"OKE RORUN, OBADA AREA, GBONGAN",276,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,172,6,87,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/02/pu/005/005-1677381157.pdf,"OKE RORUN, OBADA AREA, GBONGAN, OTUN BALOGUN, AYEDAADE, OSUN, Nigeria",7.4707497,4.3576244
OSUN,AYEDAADE,OTUN BALOGUN,29-03-02-006,"ILE MOYEGUN, OBADA AREA, GBONGAN",324,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,157,8,145,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/02/pu/006/006-1677385422.pdf,"ILE MOYEGUN, OBADA AREA, GBONGAN, OTUN BALOGUN, AYEDAADE, OSUN, Nigeria",7.4707497,4.3576244
OSUN,AYEDAADE,OLUFI,29-03-03-002,"OBADOORE CUSTOMARY COURT, GBONGAN",201,468,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,82,3,83,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/03/pu/002/002-1677379770.pdf,"OBADOORE CUSTOMARY COURT, GBONGAN, OLUFI, AYEDAADE, OSUN, Nigeria",7.477272,4.356046
OSUN,AYEDAADE,OLUFI,29-03-03-006,"ILE AKANTI / OJUDE ASEDA, AKANTI COMP. GBONGAN",328,785,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,170,4,149,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/03/pu/006/006-1677377981.pdf,"ILE AKANTI / OJUDE ASEDA, AKANTI COMP. GBONGAN, OLUFI, AYEDAADE, OSUN, Nigeria",7.4801894,4.346061
OSUN,AYEDAADE,OLUFI,29-03-03-007,"OKE IRORUN JUNCTION, AJEGUNLE AREA",361,906,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,177,9,109,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/03/pu/007/007-1677379015.pdf,"OKE IRORUN JUNCTION, AJEGUNLE AREA, OLUFI, AYEDAADE, OSUN, Nigeria",7.1435618,4.3382107
OSUN,AYEDAADE,OTUN-OLUFI,29-03-04-002,"MATERNITY AJEGUNLE, OKE ELU AREA, GBONGAN I",136,307,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,64,8,52,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/04/pu/002/002-1677383459.pdf,"MATERNITY AJEGUNLE, OKE ELU AREA, GBONGAN I, OTUN-OLUFI, AYEDAADE, OSUN, Nigeria",7.4852657,4.3591093
OSUN,AYEDAADE,OTUN-OLUFI,29-03-04-005,"ST. PAUL'S PRY. SCHOOL, OKE CHURCH AREA, GBONGAN II",267,648,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,153,5,83,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/04/pu/005/005-1677379993.pdf,"ST. PAUL'S PRY. SCHOOL, OKE CHURCH AREA, GBONGAN II, OTUN-OLUFI, AYEDAADE, OSUN, Nigeria",7.477185,4.3535588
OSUN,AYEDAADE,OTUN-OLUFI,29-03-04-008,"E.D.C. SCHOOL, ARAROMI, ADENUGA AREA, GBONGAN",353,850,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,206,5,132,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/04/pu/008/008-1677374255.pdf,"E.D.C. SCHOOL, ARAROMI, ADENUGA AREA, GBONGAN, OTUN-OLUFI, AYEDAADE, OSUN, Nigeria",7.4764933,4.3489667
OSUN,AYEDAADE,OTUN-OLUFI,29-03-04-009,"ST. MARTIN'S PRY SCHOOL, IWO ROAD, GBONGAN",318,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,168,11,129,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/04/pu/009/009-1677371568.pdf,"ST. MARTIN'S PRY SCHOOL, IWO ROAD, GBONGAN, OTUN-OLUFI, AYEDAADE, OSUN, Nigeria",7.4865834,4.3449959
OSUN,AYEDAADE,OTUN-OLUFI,29-03-04-010,"PALACE ROAD, ONIDELE, OKE OFA AREA, GBONGAN",353,716,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,166,0,154,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/04/pu/010/010-1677378376.pdf,"PALACE ROAD, ONIDELE, OKE OFA AREA, GBONGAN, OTUN-OLUFI, AYEDAADE, OSUN, Nigeria",7.4837685,4.3533463
OSUN,AYEDAADE,OTUN-OLUFI,29-03-04-011,"ABEKOKO, ABEKOKO AREA, GBONGAN",361,947,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,213,3,130,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/04/pu/011/011-1677410844.pdf,"ABEKOKO, ABEKOKO AREA, GBONGAN, OTUN-OLUFI, AYEDAADE, OSUN, Nigeria",7.4762865,4.3513749
OSUN,AYEDAADE,OTUN-OLUFI,29-03-04-012,"ABEKOKO, ABEKOKO AREA, GBONGAN",361,947,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,126,1,108,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/04/pu/011/011-1677410844.pdf,"ABEKOKO, ABEKOKO AREA, GBONGAN, OTUN-OLUFI, AYEDAADE, OSUN, Nigeria",7.4762865,4.3513749
OSUN,AYEDAADE,IJEGBE/OKE-ESO/OKE-OWU IJUGBE,29-03-05-003,"D.C. SCHOOL, OKE ESO, OKE ESO, AREA ODE OMU",287,605,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,81,5,201,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/05/pu/003/003-1677381355.pdf,"D.C. SCHOOL, OKE ESO, OKE ESO, AREA ODE OMU, IJEGBE/OKE-ESO/OKE-OWU IJUGBE, AYEDAADE, OSUN, Nigeria",7.5412444,4.3934376
OSUN,AYEDAADE,IJEGBE/OKE-ESO/OKE-OWU IJUGBE,29-03-05-004,"D.C. SCHOOL, OKE ESO, OKE ESO AREA ODEOMU",152,350,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,41,1,103,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/05/pu/004/004-1677372952.pdf,"D.C. SCHOOL, OKE ESO, OKE ESO AREA ODEOMU, IJEGBE/OKE-ESO/OKE-OWU IJUGBE, AYEDAADE, OSUN, Nigeria",7.5412444,4.3934376
OSUN,AYEDAADE,IJEGBE/OKE-ESO/OKE-OWU IJUGBE,29-03-05-005,"IGBIRA ISALE AREA, IGBIRA VILLAGE ODE OMU",88,191,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,27,1,59,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/05/pu/005/005-1677388851.pdf,"IGBIRA ISALE AREA, IGBIRA VILLAGE ODE OMU, IJEGBE/OKE-ESO/OKE-OWU IJUGBE, AYEDAADE, OSUN, Nigeria",7.5405811,4.4027782
OSUN,AYEDAADE,IJEGBE/OKE-ESO/OKE-OWU IJUGBE,29-03-05-008,"OKE-OWU HALL I, OKE OWU AREA ODEOMU",178,460,TRUE,-1,TRUE,TRUE,FALSE,FALSE,UNKNOWN,77,3,85,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/05/pu/008/008-1677381718.pdf,"OKE-OWU HALL I, OKE OWU AREA ODEOMU, IJEGBE/OKE-ESO/OKE-OWU IJUGBE, AYEDAADE, OSUN, Nigeria",7.5528989,4.4006539
OSUN,AYEDAADE,IJEGBE/OKE-ESO/OKE-OWU IJUGBE,29-03-05-011,"ILE OSO ARO AREA, ILE OSO ARO, ODE OMU",206,474,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,91,3,108,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/05/pu/011/011-1677383299.pdf,"ILE OSO ARO AREA, ILE OSO ARO, ODE OMU, IJEGBE/OKE-ESO/OKE-OWU IJUGBE, AYEDAADE, OSUN, Nigeria",7.5405811,4.4027782
OSUN,AYEDAADE,IJEGBE/OKE-ESO/OKE-OWU IJUGBE,29-03-05-013,"KETU AREA, KETU AREA ODE OMU",258,521,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,83,2,165,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/05/pu/013/013-1677391861.pdf,"KETU AREA, KETU AREA ODE OMU, IJEGBE/OKE-ESO/OKE-OWU IJUGBE, AYEDAADE, OSUN, Nigeria",7.5405811,4.4027782
