State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,Full_Location,Latitude,Longitude,Latitude_rad,Longitude_rad,Cluster_500m,Cluster_1000m,Cluster_2000m,Local_Moran_I,Local_Moran_p,Local_Moran_Significant,Local_Moran_Outlier,Getis_Ord_Gi,Getis_Ord_p,Getis_Ord_Significant,Getis_Ord_HotSpot,Getis_Ord_ColdSpot,Isolation_Forest_Score,Isolation_Forest_Outlier,Outlier_Score
OSUN,AYEDIRE,ILEOGBO  II,29-04-06-004,"COURT HALL, ILEOGBO",352,768,True,-1,False,False,False,False,UNKNOWN,151,1,199,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/06/pu/004/004-1677395916.pdf,"COURT HALL, ILEOGBO, ILEOGBO  II, AYEDIRE, OSUN, Nigeria",7.6459195,4.2858723,0.1334464696174385,0.0748025829550221,16,20,22,0.7110259433901743,0.205,False,False,0.3772677007534548,0.199,False,False,False,1,False,0
OSUN,AYEDIRE,ILEOGBO  II,29-04-06-005,ALAWE OPEN SPACE,297,688,True,-1,False,False,False,False,UNKNOWN,106,0,191,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/06/pu/005/005-1677394578.pdf,"ALAWE OPEN SPACE, ILEOGBO  II, AYEDIRE, OSUN, Nigeria",7.6152617,4.2307723,0.1329113900660206,0.0738409065371732,-1,-1,21,0.5564188592402515,0.236,False,False,0.3207545837030426,0.239,False,False,False,1,False,0
OSUN,AYEDIRE,ILEOGBO  III,29-04-07-002,IDI-OGUN OPEN SPACE,368,808,True,-1,False,False,False,False,UNKNOWN,133,0,229,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/002/002-1677392765.pdf,"IDI-OGUN OPEN SPACE, ILEOGBO  III, AYEDIRE, OSUN, Nigeria",7.6069732,4.248717,0.1327667284509691,0.0741541006354559,-1,-1,-1,2.730319712968619,0.008,True,False,1.115181210250761,0.011,True,True,False,1,False,1
OSUN,AYEDIRE,ILEOGBO  III,29-04-07-003,"COMPREHENSIVE HEALTH CENTRE, ILEOGBO",368,817,True,-1,False,False,False,False,UNKNOWN,200,1,164,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/003/003-1677401935.pdf,"COMPREHENSIVE HEALTH CENTRE, ILEOGBO, ILEOGBO  III, AYEDIRE, OSUN, Nigeria",7.6174921,4.2671149,0.1329503178896571,0.0744752045659085,-1,-1,21,2.140610655036247,0.002,True,False,1.7374719867515604,0.001,True,True,False,1,False,1
OSUN,AYEDIRE,ILEOGBO  III,29-04-07-004,AGE'S COMPD. ILEOGBO,353,797,True,-1,False,True,False,False,UNKNOWN,173,6,169,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/004/004-1677399374.pdf,"AGE'S COMPD. ILEOGBO, ILEOGBO  III, AYEDIRE, OSUN, Nigeria",7.6174921,4.2671149,0.1329503178896571,0.0744752045659085,-1,-1,21,2.27879038439167,0.002,True,False,1.7188120935335194,0.001,True,True,False,1,False,1
OSUN,AYEDIRE,ILEOGBO  IV,29-04-08-002,"AFRICAN CHURCH AREA, OPEN SPACE",372,824,True,-1,False,False,False,False,UNKNOWN,145,2,221,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/08/pu/002/002-1677374449.pdf,"AFRICAN CHURCH AREA, OPEN SPACE, ILEOGBO  IV, AYEDIRE, OSUN, Nigeria",7.6312421,4.2564094,0.1331903006618063,0.0742883583428363,-1,-1,21,3.4719959496984814,0.003,True,False,1.509939054032183,0.002,True,True,False,1,False,1
OSUN,AYEDIRE,ILEOGBO  IV,29-04-08-003,GBOGBO OPEN SPACE,358,764,True,-1,False,False,False,False,UNKNOWN,149,1,208,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/08/pu/003/003-1677395053.pdf,"GBOGBO OPEN SPACE, ILEOGBO  IV, AYEDIRE, OSUN, Nigeria",7.6312421,4.2564094,0.1331903006618063,0.0742883583428363,-1,-1,21,3.2045001115376377,0.002,True,False,1.5583648088790856,0.001,True,True,False,1,False,1
OSUN,AYEDIRE,ILEOGBO  IV,29-04-08-004,AYI OPEN SPACE,379,947,True,-1,False,False,False,False,UNKNOWN,164,6,205,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/08/pu/004/004-1677390612.pdf,"AYI OPEN SPACE, ILEOGBO  IV, AYEDIRE, OSUN, Nigeria",7.6312421,4.2564094,0.1331903006618063,0.0742883583428363,-1,-1,21,3.139381818122185,0.002,True,False,1.5695426567525077,0.001,True,True,False,-1,True,2
OSUN,AYEDIRE,KUTA  I,29-04-09-001,"COURT HALL, KUTA",310,800,True,-1,False,False,False,False,UNKNOWN,157,1,151,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/09/pu/001/001-1677397735.pdf,"COURT HALL, KUTA, KUTA  I, AYEDIRE, OSUN, Nigeria",7.6459195,4.2858723,0.1334464696174385,0.0748025829550221,16,20,22,0.5501392471101848,0.109,False,False,0.5570465555667,0.106,False,False,False,1,False,0
OSUN,AYEDIRE,KUTA  I,29-04-09-003,ALAGBEDE'S COMPD. KUTA,316,650,True,-1,False,False,False,False,UNKNOWN,122,2,191,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/09/pu/003/003-1677394982.pdf,"ALAGBEDE'S COMPD. KUTA, KUTA  I, AYEDIRE, OSUN, Nigeria",7.6431521,4.2833418,0.1333981693757188,0.0747584173983004,16,20,22,0.7068013914042084,0.186,False,False,0.407235028812477,0.181,False,False,False,1,False,0
OSUN,AYEDIRE,KUTA  I,29-04-09-004,"DISPENSARY, KUTA",223,504,True,-1,False,False,False,False,UNKNOWN,124,0,97,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/09/pu/004/004-1677393740.pdf,"DISPENSARY, KUTA, KUTA  I, AYEDIRE, OSUN, Nigeria",7.6431521,4.2833418,0.1333981693757188,0.0747584173983004,16,20,22,-0.0196868950995856,0.053,False,False,0.7593780946109993,0.056,False,False,False,1,False,0
OSUN,AYEDIRE,KUTA  I,29-04-09-005,OLUNLADE OPEN SPACE,336,740,True,-1,False,False,False,False,UNKNOWN,148,0,186,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/09/pu/005/005-1677395288.pdf,"OLUNLADE OPEN SPACE, KUTA  I, AYEDIRE, OSUN, Nigeria",7.6496497,4.3102879,0.1335115738891965,0.075228715563872,-1,-1,-1,0.6686454544204742,0.186,False,False,0.4071643244050946,0.18,False,False,False,1,False,0
OSUN,AYEDIRE,KUTA  II,29-04-10-002,"A/C METHODIST PRY SCHOOL, RAILWAY STATION",148,384,True,-1,False,False,False,False,UNKNOWN,97,2,48,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/10/pu/002/002-1677399731.pdf,"A/C METHODIST PRY SCHOOL, RAILWAY STATION, KUTA  II, AYEDIRE, OSUN, Nigeria",7.5613455,4.2032863,0.1319703748558569,0.0733611853389701,-1,-1,-1,-0.3737889380276666,0.191,False,False,0.3945710407666795,0.186,False,False,False,1,False,0
OSUN,AYEDIRE,KUTA  II,29-04-10-004,"C.M.S SCHOOL, ILORO",253,563,True,-1,False,False,False,False,UNKNOWN,101,0,151,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/10/pu/004/004-1677402754.pdf,"C.M.S SCHOOL, ILORO, KUTA  II, AYEDIRE, OSUN, Nigeria",7.6228495,4.2846246,0.1330438221590034,0.074780806481945,-1,-1,-1,0.943890428786188,0.021,True,False,0.9554265423492306,0.025,True,True,False,1,False,1
OSUN,AYEDIRE,KUTA  II,29-04-10-005,ODE OOSA OPEN SPACE,312,698,True,-1,False,True,False,False,UNKNOWN,182,0,125,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/10/pu/005/005-1677383041.pdf,"ODE OOSA OPEN SPACE, KUTA  II, AYEDIRE, OSUN, Nigeria",7.6228495,4.2846246,0.1330438221590034,0.074780806481945,-1,-1,-1,0.5263662189134704,0.01,True,False,1.0527544637024702,0.016,True,True,False,1,False,1
OSUN,BOLUWADURO,OKE-OMI OTAN,29-05-01-001,ST. PHILIP'S PRY. SCHOOL,180,407,True,-1,False,False,False,False,UNKNOWN,63,8,105,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/01/pu/001/001-1677396326.pdf,"ST. PHILIP'S PRY. SCHOOL, OKE-OMI OTAN, BOLUWADURO, OSUN, Nigeria",7.9806746,4.795053,0.1392890483002814,0.0836894626576316,17,21,23,-0.0452846127118609,0.211,False,False,-0.3640440942340491,0.21,False,False,False,1,False,0
OSUN,BOLUWADURO,OKE-OMI OTAN,29-05-01-004,LEGIRI,138,294,True,-1,False,False,False,False,UNKNOWN,65,2,81,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/01/pu/004/004-1677397893.pdf,"LEGIRI, OKE-OMI OTAN, BOLUWADURO, OSUN, Nigeria",7.9806746,4.795053,0.1392890483002814,0.0836894626576316,17,21,23,0.0894408118263029,0.275,False,False,-0.2740703968503465,0.273,False,False,False,1,False,0
OSUN,BOLUWADURO,OKE-OMI OTAN,29-05-01-005,ST. NICHOLAS PRY. SCHOOL,121,213,True,-1,False,False,False,False,UNKNOWN,49,3,68,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/01/pu/005/005-1677401881.pdf,"ST. NICHOLAS PRY. SCHOOL, OKE-OMI OTAN, BOLUWADURO, OSUN, Nigeria",7.9517986,4.788821,0.1387850670254755,0.0835806937386473,-1,22,24,0.2914528283164847,0.13,False,False,-0.5109311318682948,0.115,False,False,False,1,False,0
OSUN,BOLUWADURO,OKE-OMI OTAN,29-05-01-006,ODOHUN,138,243,True,-1,False,False,False,False,UNKNOWN,38,2,68,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/01/pu/006/006-1677400522.pdf,"ODOHUN, OKE-OMI OTAN, BOLUWADURO, OSUN, Nigeria",7.9806746,4.795053,0.1392890483002814,0.0836894626576316,17,21,23,0.1284616439307367,0.312,False,False,-0.2253416371366834,0.31,False,False,False,1,False,0
OSUN,BOLUWADURO,OKE-OMI OTAN,29-05-01-007,BRICK LAYER'S HALL,116,234,True,-1,False,True,False,False,UNKNOWN,46,2,66,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/01/pu/007/007-1677405823.pdf,"BRICK LAYER'S HALL, OKE-OMI OTAN, BOLUWADURO, OSUN, Nigeria",7.9806746,4.795053,0.1392890483002814,0.0836894626576316,17,21,23,0.1323470459891898,0.318,False,False,-0.2178449964673905,0.316,False,False,False,1,False,0
OSUN,BOLUWADURO,OKE-OMI OTAN,29-05-01-009,OKE AKANGBE,106,202,True,-1,False,False,False,False,UNKNOWN,40,3,61,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/01/pu/009/009-1677402781.pdf,"OKE AKANGBE, OKE-OMI OTAN, BOLUWADURO, OSUN, Nigeria",7.9806746,4.795053,0.1392890483002814,0.0836894626576316,17,21,23,0.1395897811078503,0.332,False,False,-0.1991032954843836,0.327,False,False,False,1,False,0
OSUN,BOLUWADURO,OKE ODE OTAN,29-05-02-004,COURT HALL/TOWN HALL,153,337,True,-1,False,False,False,False,UNKNOWN,68,3,72,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3708/ward/24432/pu/97366/97366-1677496736.pdf,"COURT HALL/TOWN HALL, OKE ODE OTAN, BOLUWADURO, OSUN, Nigeria",7.9433474,4.7931105,0.138637565759731,0.0836555596369116,-1,22,24,0.2605273793706952,0.124,False,False,-0.5259193273452903,0.111,False,False,False,1,False,0
OSUN,BOLUWADURO,OKE ODE OTAN,29-05-02-006,OBADA MARKET,106,202,True,-1,False,False,False,False,UNKNOWN,38,1,67,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3708/ward/24432/pu/97368/97368-1677497021.pdf,"OBADA MARKET, OKE ODE OTAN, BOLUWADURO, OSUN, Nigeria",7.9475998,4.7916269,0.1387117841408428,0.083629665932129,-1,22,24,0.2988312234061503,0.131,False,False,-0.5071841987486018,0.118,False,False,False,1,False,0
OSUN,BOLUWADURO,OKE ODE OTAN,29-05-02-007,ALAFE OKERO,124,246,True,-1,False,False,False,False,UNKNOWN,58,2,62,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3708/ward/24432/pu/97369/97369-1677497992.pdf,"ALAFE OKERO, OKE ODE OTAN, BOLUWADURO, OSUN, Nigeria",7.9433474,4.7931105,0.138637565759731,0.0836555596369116,-1,22,24,0.3336053959737878,0.141,False,False,-0.4884501393842657,0.129,False,False,False,1,False,0
OSUN,BOLUWADURO,OKE-OTAN,29-05-03-001,EJEMU ORORO,192,406,True,-1,False,False,False,False,UNKNOWN,68,2,119,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/03/pu/001/001-1677416714.pdf,"EJEMU ORORO, OKE-OTAN, BOLUWADURO, OSUN, Nigeria",7.9588223,4.8054142,0.1389076537161478,0.0838702997120893,-1,-1,24,-0.1890873850599026,0.139,False,False,-0.4879390586982551,0.13,False,False,False,1,False,0
OSUN,BOLUWADURO,GBELERU OBAALA I,29-05-04-005,TOWN HALL,164,449,True,-1,False,False,False,False,UNKNOWN,54,0,82,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/04/pu/005/005-1677412453.pdf,"TOWN HALL, GBELERU OBAALA I, BOLUWADURO, OSUN, Nigeria",7.9048742,4.7743365,0.1379660817459527,0.0833278915231422,-1,-1,-1,0.1467354816639169,0.146,False,False,-0.4769697213018859,0.136,False,False,False,1,False,0
OSUN,BOLUWADURO,GBELERU OBAALA II,29-05-05-001,ESILE RECREATION HALL I,180,426,True,-1,False,False,False,False,UNKNOWN,88,2,83,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/05/pu/001/001-1677403096.pdf,"ESILE RECREATION HALL I, GBELERU OBAALA II, BOLUWADURO, OSUN, Nigeria",7.8828099,4.8054142,0.1375809870638049,0.0838702997120893,-1,-1,-1,0.2235490463019357,0.044,True,False,-0.7738069216471695,0.033,True,False,True,1,False,1
OSUN,BOLUWADURO,GBELERU OBAALA II,29-05-05-005,ARAGBA VILLAGE,39,78,True,-1,False,True,False,False,UNKNOWN,26,0,12,0,https://docs.inecelectionresults.net/elections/1292/1677440130-97387.pdf,"ARAGBA VILLAGE, GBELERU OBAALA II, BOLUWADURO, OSUN, Nigeria",7.8828099,4.8054142,0.1375809870638049,0.0838702997120893,-1,-1,-1,0.8225970999327077,0.132,False,False,-0.5079026859509519,0.118,False,False,False,-1,True,1
OSUN,BOLUWADURO,GBELERU OBAALA II,29-05-05-006,KAJOLA/OGUNDEJI VILLAGE,129,229,True,-1,False,False,False,False,UNKNOWN,67,0,58,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/05/pu/006/006-1677360921.pdf,"KAJOLA/OGUNDEJI VILLAGE, GBELERU OBAALA II, BOLUWADURO, OSUN, Nigeria",7.8828099,4.8054142,0.1375809870638049,0.0838702997120893,-1,-1,-1,0.5156639033120115,0.059,False,False,-0.6801516154961913,0.048,True,False,True,1,False,1
OSUN,BOLUWADURO,GBELERU OBAALA II,29-05-05-008,BUDO KIRIJI VILLAGE,126,243,True,-1,False,False,False,False,UNKNOWN,72,0,56,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3708/ward/24435/pu/97390/97390-1677491296.pdf,"BUDO KIRIJI VILLAGE, GBELERU OBAALA II, BOLUWADURO, OSUN, Nigeria",7.8828099,4.8054142,0.1375809870638049,0.0838702997120893,-1,-1,-1,0.5352210466875746,0.06,False,False,-0.672661159812506,0.049,True,False,True,1,False,1
OSUN,BOLUWADURO,OBALA ILORO,29-05-06-003,ILORO MARKET SQUARE,162,366,True,-1,False,False,False,False,UNKNOWN,75,6,78,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/06/pu/003/003-1677419323.pdf,"ILORO MARKET SQUARE, OBALA ILORO, BOLUWADURO, OSUN, Nigeria",7.8986747,4.8416936,0.1378578800589753,0.0845034946927373,-1,-1,-1,0.1451627052778477,0.204,False,False,-0.3793109059715325,0.198,False,False,False,1,False,0
OSUN,BOLUWADURO,OBALA ILORO,29-05-06-004,COOPERATIVE HALL,118,287,True,-1,False,False,False,False,UNKNOWN,42,6,67,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/06/pu/004/004-1677420935.pdf,"COOPERATIVE HALL, OBALA ILORO, BOLUWADURO, OSUN, Nigeria",7.8986747,4.8416936,0.1378578800589753,0.0845034946927373,-1,-1,-1,0.1991465809619742,0.232,False,False,-0.3380843350717368,0.224,False,False,False,1,False,0
OSUN,BOLUWADURO,OBALA ILORO,29-05-06-006,IREPODUN VILLAGE,92,172,True,-1,False,False,False,False,UNKNOWN,41,0,48,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/06/pu/006/006-1677421711.pdf,"IREPODUN VILLAGE, OBALA ILORO, BOLUWADURO, OSUN, Nigeria",7.9504,4.787955,0.1387606568505572,0.0835655791873251,-1,22,24,0.4121952269543834,0.169,False,False,-0.4359985832035929,0.157,False,False,False,1,False,0
OSUN,BOLUWADURO,OBALA ILORO,29-05-06-007,ARAROMI EDI VILLAGE,92,180,True,-1,False,False,False,False,UNKNOWN,36,0,41,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/06/pu/007/007-1677420362.pdf,"ARAROMI EDI VILLAGE, OBALA ILORO, BOLUWADURO, OSUN, Nigeria",7.8986747,4.8416936,0.1378578800589753,0.0845034946927373,-1,-1,-1,0.2588339535381905,0.296,False,False,-0.2406432453601236,0.303,False,False,False,1,False,0
OSUN,BOLUWADURO,ERIPA,29-05-07-001,BAPTIST DAY SCHOOL,159,396,True,-1,False,False,False,False,UNKNOWN,76,0,78,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/07/pu/001/001-1677406952.pdf,"BAPTIST DAY SCHOOL, ERIPA, BOLUWADURO, OSUN, Nigeria",7.9402239,4.747077,0.138583050400545,0.0828521234956948,-1,23,25,0.1077568548837958,0.268,False,False,-0.281613133926066,0.263,False,False,False,1,False,0
OSUN,BOLUWADURO,ERIPA,29-05-07-002,"PALACE AREA, OPEN SPACE",159,337,True,-1,False,False,False,False,UNKNOWN,68,0,90,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/07/pu/002/002-1677409145.pdf,"PALACE AREA, OPEN SPACE, ERIPA, BOLUWADURO, OSUN, Nigeria",7.93524,4.7450553,0.1384960649359548,0.0828168381742072,-1,23,25,0.0514067175943047,0.237,False,False,-0.3265952195637713,0.229,False,False,False,1,False,0
OSUN,BOLUWADURO,ERIPA,29-05-07-003,TOWN HALL,173,504,True,-1,False,False,False,False,UNKNOWN,77,0,88,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/07/pu/003/003-1677403966.pdf,"TOWN HALL, ERIPA, BOLUWADURO, OSUN, Nigeria",7.93524,4.7450553,0.1384960649359548,0.0828168381742072,-1,23,25,0.0622102757296803,0.242,False,False,-0.3190978732173278,0.231,False,False,False,1,False,0
OSUN,BOLUWADURO,ERIPA,29-05-07-004,POLICE POST,236,561,True,-1,False,False,False,False,UNKNOWN,61,5,163,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/07/pu/004/004-1677404872.pdf,"POLICE POST, ERIPA, BOLUWADURO, OSUN, Nigeria",7.8040293,4.5557359,0.1362060062071083,0.0795125913063071,-1,-1,26,-0.0132266542303474,0.495,False,False,-0.0103578009227694,0.491,False,False,False,1,False,0
OSUN,BOLUWADURO,ERIPA,29-05-07-005,OLD MATERNITY CENTRE,130,345,True,-1,False,False,False,False,UNKNOWN,80,0,49,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/07/pu/005/005-1677407863.pdf,"OLD MATERNITY CENTRE, ERIPA, BOLUWADURO, OSUN, Nigeria",7.93524,4.7450553,0.1384960649359548,0.0828168381742072,-1,23,25,0.1600007658286978,0.348,False,False,-0.1729125129758829,0.343,False,False,False,1,False,0
OSUN,BOLUWADURO,ERIPA,29-05-07-006,COMMUNITY GRAMMAR SCHOOL,227,538,True,-1,False,False,False,False,UNKNOWN,80,1,140,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/07/pu/006/006-1677406695.pdf,"COMMUNITY GRAMMAR SCHOOL, ERIPA, BOLUWADURO, OSUN, Nigeria",7.9433354,4.7383843,0.1386373563202207,0.0827004072598067,-1,24,25,-0.2553198487927773,0.238,False,False,-0.3262197677200885,0.231,False,False,False,1,False,0
OSUN,BOLUWADURO,ERIPA,29-05-07-007,GAA AMODU,82,159,True,-1,False,False,False,False,UNKNOWN,28,1,50,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/07/pu/007/007-1677405306.pdf,"GAA AMODU, ERIPA, BOLUWADURO, OSUN, Nigeria",7.93524,4.7450553,0.1384960649359548,0.0828168381742072,-1,23,25,0.1601758676801617,0.346,False,False,-0.1766609968185215,0.339,False,False,False,1,False,0
OSUN,BOLUWADURO,OKE-IRUN,29-05-08-003,COMMUNITY PRIMARY SCHOOL,169,351,True,-1,False,False,False,False,UNKNOWN,65,3,94,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3708/ward/24438/pu/97407/97407-1677495367.pdf,"COMMUNITY PRIMARY SCHOOL, OKE-IRUN, BOLUWADURO, OSUN, Nigeria",7.9262356,4.8054142,0.1383389085087882,0.0838702997120893,-1,-1,-1,0.0701554280315449,0.026,True,False,-0.8526090156126143,0.016,True,False,True,1,False,1
OSUN,BOLUWADURO,OKE-IRUN,29-05-08-004,AJEBANDELE VILLAGE,71,146,True,-1,False,False,False,False,UNKNOWN,47,0,23,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3708/ward/24438/pu/97408/97408-1677495505.pdf,"AJEBANDELE VILLAGE, OKE-IRUN, BOLUWADURO, OSUN, Nigeria",7.9262356,4.8054142,0.1383389085087882,0.0838702997120893,-1,-1,-1,0.829591753159947,0.091,False,False,-0.5866820090976177,0.083,False,False,False,-1,True,1
OSUN,BOLUWADURO,OKE-IRUN,29-05-08-006,IGBO NLA AYETORO,71,175,True,-1,False,False,False,False,UNKNOWN,29,0,40,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3708/ward/24438/pu/97410/97410-1677495232.pdf,"IGBO NLA AYETORO, OKE-IRUN, BOLUWADURO, OSUN, Nigeria",7.9262356,4.8054142,0.1383389085087882,0.0838702997120893,-1,-1,-1,0.7125596547290376,0.066,False,False,-0.6503292811938478,0.06,False,False,False,1,False,0
OSUN,BOLUWADURO,IRESI  I,29-05-09-001,OJA OBA SQUARE,233,460,True,-1,False,False,False,False,UNKNOWN,89,0,139,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/09/pu/001/001-1677407653.pdf,"OJA OBA SQUARE, IRESI  I, BOLUWADURO, OSUN, Nigeria",7.925396,4.8779969,0.1383242547243885,0.0851371068070765,-1,-1,-1,0.3243172099589727,0.171,False,False,0.4253682264477014,0.17,False,False,False,1,False,0
OSUN,BOLUWADURO,IRESI  I,29-05-09-003,SABO OLOBI,218,482,True,-1,False,False,False,False,UNKNOWN,110,0,99,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/09/pu/003/003-1677415356.pdf,"SABO OLOBI, IRESI  I, BOLUWADURO, OSUN, Nigeria",7.925396,4.8779969,0.1383242547243885,0.0851371068070765,-1,-1,-1,0.0067020467324684,0.103,False,False,0.5752780055075019,0.099,False,False,False,1,False,0
OSUN,BOLUWADURO,IRESI  I,29-05-09-005,OGBON ODO ODE,200,382,True,-1,False,False,False,False,UNKNOWN,66,0,123,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/09/pu/005/005-1677409843.pdf,"OGBON ODO ODE, IRESI  I, BOLUWADURO, OSUN, Nigeria",7.925396,4.8779969,0.1383242547243885,0.0851371068070765,-1,-1,-1,0.2243790215412098,0.141,False,False,0.48532215538164,0.142,False,False,False,1,False,0
OSUN,BOLUWADURO,IRESI  I,29-05-09-007,OROKORO PRY. SCHOOL,193,424,True,-1,False,True,False,False,UNKNOWN,91,1,91,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/09/pu/007/007-1677410171.pdf,"OROKORO PRY. SCHOOL, IRESI  I, BOLUWADURO, OSUN, Nigeria",7.925396,4.8779969,0.1383242547243885,0.0851371068070765,-1,-1,-1,-0.0839288627856713,0.093,False,False,0.6052735613600626,0.091,False,False,False,1,False,0
OSUN,BOLUWADURO,IRESI  II,29-05-10-002,OBADA MARKET SQUARE,167,356,True,-1,False,False,False,False,UNKNOWN,86,2,76,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3708/ward/24440/pu/97420/97420-1677489131.pdf,"OBADA MARKET SQUARE, IRESI  II, BOLUWADURO, OSUN, Nigeria",7.9394228,4.8391015,0.1385690685679072,0.0844582540131963,-1,25,27,0.0061606629592907,0.492,False,False,-0.0148398866092281,0.489,False,False,False,1,False,0
OSUN,BOLUWADURO,IRESI  II,29-05-10-003,N.U.D PRY. SCHOOL,184,381,True,-1,False,False,False,False,UNKNOWN,64,7,107,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3708/ward/24440/pu/97421/97421-1677489443.pdf,"N.U.D PRY. SCHOOL, IRESI  II, BOLUWADURO, OSUN, Nigeria",7.9532819,4.8000715,0.1388109554942704,0.083777052006143,-1,-1,24,-0.0632252042384888,0.199,False,False,-0.3903307852709856,0.189,False,False,False,1,False,0
OSUN,BOLUWADURO,IRESI  II,29-05-10-005,IKIFIN POSTAL AGENCY,131,276,True,-1,False,False,False,False,UNKNOWN,53,6,68,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3708/ward/24440/pu/97423/97423-1677489925.pdf,"IKIFIN POSTAL AGENCY, IRESI  II, BOLUWADURO, OSUN, Nigeria",7.9368816,4.8277216,0.1385247162609555,0.0842596372896486,-1,25,27,-0.0087940902888405,0.487,False,False,0.0151547794794106,0.484,False,False,False,1,False,0
OSUN,BOLUWADURO,IRESI  II,29-05-10-007,CARPENTERS' HALL,126,280,True,-1,False,False,False,False,UNKNOWN,61,1,61,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3708/ward/24440/pu/97425/97425-1677490156.pdf,"CARPENTERS' HALL, IRESI  II, BOLUWADURO, OSUN, Nigeria",7.9375158,4.8450887,0.1385357851390717,0.0845627503661717,-1,25,27,-0.0292918094633722,0.47,False,False,0.0414020863405188,0.454,False,False,False,1,False,0
